name,type,star_rating,review_sum,address,time_info,contact
이키,이자카야,정보 없음,144,서울 마포구 성지길 36-20 1층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['일', '17:00 - 24:00', '23:00 라스트오더'], ['월', '18:00 - 01:00', '00:00 라스트오더'], ['화', '18:00 - 01:00', '00:00 라스트오더'], ['수', '18:00 - 01:00', '00:00 라스트오더'], ['목', '18:00 - 01:00', '00:00 라스트오더'], ['금', '18:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더']]",010-9915-5915
아소토,이자카야,4.56,520,서울 마포구 독막로2길 34 1층 아소토,"[['영업 중', '21:30에 라스트오더', '21시 30분에 라스트오더'], ['일', '17:00 - 23:00', '21:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00', '22:30 라스트오더'], ['수', '18:00 - 24:00', '22:30 라스트오더'], ['목', '18:00 - 24:00', '22:30 라스트오더'], ['금', '18:00 - 24:00', '22:30 라스트오더'], ['토', '17:00 - 24:00', '22:30 라스트오더'], ['- 일요일은 라스트오더 21:50 입니다.']]",0507-1345-9622
심야식당 오밤중,요리주점,4.89,366,서울 마포구 포은로2가길 6 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월(7/24)', '휴무'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 02:00', '01:00 라스트오더'], ['토', '17:00 - 02:00', '01:00 라스트오더'], [''], ['- 음식 라스트 오더 영업종료 한시간 전 까지 입니다.']]",0507-1412-8824
깊은숲,"맥주,호프",4.72,666,서울 마포구 독막로 27,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '17:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 02:00'], ['토', '17:00 - 02:00']]",0507-1410-6865
낮달,요리주점,4.37,841,서울 마포구 독막로5길 8 1층 낮달,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['일', '14:00 - 01:00'], ['월', '17:00 - 02:00'], ['화', '15:00 - 02:00'], ['수', '15:00 - 02:00'], ['목', '15:00 - 02:00'], ['금', '15:00 - 02:00'], ['토', '14:00 - 02:00']]",0507-1312-0597
금강산호프,"맥주,호프",4.56,426,서울 마포구 성지길 18,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '15:00 - 02:00'], ['월', '15:00 - 02:00'], ['화', '15:00 - 02:00'], ['수', '15:00 - 02:00'], ['목', '15:00 - 02:00'], ['금', '15:00 - 02:00'], ['토', '15:00 - 02:00'], ['매달 2번째 일요일 정기 휴무']]",02-334-8120
넉탐,요리주점,4.39,319,서울 마포구 양화로1길 25,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['매일', '16:00 - 02:00']]",0507-1345-5640
히게쯔라,이자카야,정보 없음,508,서울 마포구 양화로1길 42 1층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월', '16:00 - 24:00', '23:00 라스트오더'], ['화', '16:00 - 24:00', '23:00 라스트오더'], ['수', '16:00 - 24:00', '23:00 라스트오더'], ['목', '16:00 - 24:00', '23:00 라스트오더'], ['금', '16:00 - 01:00', '00:00 라스트오더'], ['토', '16:00 - 01:00', '00:00 라스트오더']]",0507-1317-4883
과일가게,술집,정보 없음,563,서울 마포구 동교로 40,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 01:00'], ['토', '18:00 - 01:00']]",02-336-3859
호랑이,요리주점,4.16,233,서울 마포구 성지3길 23,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 24:00', '23:00 라스트오더']]",010-5567-1637
시소,요리주점,4.7,227,서울 마포구 독막로 43-1 3층 시소,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['일', '17:00 - 01:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",0507-1412-8744
카사블랑코,"맥주,호프",4.34,451,서울 마포구 양화로1길 29 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '16:00 - 02:00'], ['월', '16:00 - 02:00'], ['화', '16:00 - 02:00'], ['수', '16:00 - 02:00'], ['목', '16:00 - 02:00'], ['금', '16:00 - 02:00'], ['토', '16:00 - 02:00']]",0507-1484-9596
형제집,요리주점,4.61,303,서울 마포구 포은로 39 1층 형제집,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 03:00', '01:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 03:00', '01:30 라스트오더'], ['수', '18:00 - 03:00', '01:30 라스트오더'], ['목', '18:00 - 03:00', '01:30 라스트오더'], ['금', '18:00 - 03:00', '01:30 라스트오더'], ['토', '18:00 - 03:00', '01:30 라스트오더']]",0507-1489-2230
색다른한잔,"맥주,호프",4.42,564,서울 마포구 독막로2길 35 1층 색다른한잔,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['일', '17:00 - 01:00'], ['월', '18:00 - 24:00'], ['화', '16:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '16:00 - 01:00'], ['금', '17:00 - 02:00'], ['토', '16:00 - 02:00']]",070-4222-4198
윤슬,요리주점,4.96,183,서울 마포구 독막로4길 9 1층 가운데 검정문,"[['오늘 휴무', '07/23 휴무', '07/23 휴무'], ['일(7/23)', '휴무'], ['월', '정기휴무 (매주 월요일)'], ['화(7/25)', '휴무'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00'], ['접기']]",02-6081-2200
카즈,이자카야,4.49,440,서울 마포구 월드컵로3길 44,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 02:00']]",02-335-1631
화류 합정점,이자카야,정보 없음,7,서울 마포구 성지5길 19 1층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '16:00 - 24:00', '23:00 라스트오더'], ['수', '16:00 - 24:00', '23:00 라스트오더'], ['목', '16:00 - 24:00', '23:00 라스트오더'], ['금', '16:00 - 24:00', '23:00 라스트오더'], ['토', '16:00 - 24:00', '23:00 라스트오더']]",0507-1376-8310
남자식탁,이자카야,4.57,502,서울 마포구 월드컵로3길 31-8 1층 남자식탁,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:30 - 23:00', '22:00 라스트오더'], ['화', '17:30 - 23:00', '22:00 라스트오더'], ['수', '17:30 - 23:00', '22:00 라스트오더'], ['목', '17:30 - 23:00', '22:00 라스트오더'], ['금', '17:30 - 23:00', '22:00 라스트오더'], ['토', '17:00 - 23:00', '22:00 라스트오더']]",0507-1324-3035
준지의아름다운하루,이자카야,4.47,208,서울 마포구 독막로 48 2층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 04:00', '03:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 04:00', '03:30 라스트오더'], ['수', '18:00 - 04:00', '03:30 라스트오더'], ['목', '18:00 - 04:00', '03:30 라스트오더'], ['금', '18:00 - 04:00', '03:30 라스트오더'], ['토', '18:00 - 04:00', '03:30 라스트오더']]",02-3144-6760
달리,요리주점,4.49,349,서울 마포구 양화로6길 86 2층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['일', '11:30 - 04:00'], ['월', '11:30 - 04:00'], ['화', '11:30 - 04:00'], ['수', '정기휴무 (매주 수요일)'], ['목', '11:30 - 04:00'], ['금', '11:30 - 04:00'], ['토', '11:30 - 04:00']]",0507-1381-4123
슬오라,요리주점,정보 없음,121,서울 마포구 포은로 14 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00', '00:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00', '00:30 라스트오더'], ['수', '18:00 - 01:00', '00:30 라스트오더'], ['목', '18:00 - 01:00', '00:30 라스트오더'], ['금', '18:00 - 01:00', '00:30 라스트오더'], ['토', '18:00 - 01:00', '00:30 라스트오더']]",0507-1478-7377
익순,요리주점,정보 없음,161,서울 마포구 양화진길 5 합정마트 입구 옆,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 01:00', '00:00 라스트오더'], ['화', '18:00 - 01:00', '00:00 라스트오더'], ['수', '18:00 - 01:00', '00:00 라스트오더'], ['목', '18:00 - 01:00', '00:00 라스트오더'], ['금', '18:00 - 02:00', '01:00 라스트오더'], ['토', '18:00 - 02:00', '01:00 라스트오더']]",0507-1326-9260
와인동산,요리주점,정보 없음,261,서울 마포구 포은로 21 1층 와인동산,"[['오늘 휴무', '07/23 휴무', '07/23 휴무'], ['일(7/23)', '휴무'], ['월(7/24)', '휴무'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00'], ['토', '18:00 - 24:00'], [''], ['- 매달 휴무일이 다릅니다! 일정을 확인하고 방문해주세요!']]",0507-1366-3589
약수터,포장마차,4.74,188,서울 마포구 독막로2길 12 1층 101호,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '17:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",0507-1371-6229
카즈,이자카야,4.49,440,서울 마포구 월드컵로3길 44,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 02:00']]",02-335-1631
합정포차포차,포장마차,4.38,396,서울 마포구 월드컵로1길 3 2층,정보 없음,정보 없음
우식궁,요리주점,4.85,156,서울 마포구 양화로6길 92 2층 우식궁,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 02:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 06:00'], ['토', '18:00 - 06:00']]",0507-1348-2543
양화진,요리주점,3,122,서울 마포구 양화진길 55,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['매일', '11:00 - 24:00']]",0507-1326-7666
경복너랑나랑호프 합정점,"맥주,호프",4.27,265,서울 마포구 양화로3길 15,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '16:30 - 02:00'], ['화', '16:30 - 02:00'], ['수', '16:30 - 02:00'], ['목', '16:30 - 02:00'], ['금', '16:30 - 02:00'], ['토', '16:30 - 02:00']]",정보 없음
어른이대공원,요리주점,정보 없음,96,서울 마포구 양화로6길 100 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['일', '16:00 - 02:00'], ['월', '16:00 - 02:00'], ['화', '16:00 - 02:00'], ['수', '16:00 - 02:00'], ['목', '16:00 - 02:00'], ['금', '14:00 - 06:00'], ['토', '14:00 - 06:00']]",0507-1431-3352
Meld by kichijoji,요리주점,정보 없음,130,서울 마포구 성지길 55,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 24:00', '23:00 라스트오더'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '18:00 - 24:00', '23:00 라스트오더']]",02-332-6552
원앙,요리주점,정보 없음,54,서울 마포구 포은로 52-1,정보 없음,정보 없음
얼맥당 합정점,"맥주,호프",4.36,791,서울 마포구 월드컵로1길 14 B116호 얼맥당,"[['영업 중', '02:30에 라스트오더', '2시 30분에 라스트오더'], ['일', '14:00 - 03:00', '02:30 라스트오더'], ['월', '17:00 - 02:00', '01:30 라스트오더'], ['화', '17:00 - 02:00', '01:30 라스트오더'], ['수', '14:00 - 03:00', '02:30 라스트오더'], ['목', '14:00 - 03:00', '02:30 라스트오더'], ['금', '14:00 - 05:00', '04:30 라스트오더'], ['토', '14:00 - 05:00', '04:30 라스트오더']]",070-4189-7574
Ms오뎅바,술집,4.5,197,서울 마포구 월드컵로1길 52,정보 없음,정보 없음
더뷰 합정,바(BAR),정보 없음,240,서울 마포구 양화로6길 76 2층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 02:00'], ['토', '18:00 - 02:00'], ['- 마감시간은 매장 상황에 따라 유동적일 수 있습니다.']]",0507-1432-1307
파코,바(BAR),정보 없음,131,서울 마포구 월드컵로3길 14 마포한강2차푸르지오 1층 101호,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['일', '19:00 - 01:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '19:00 - 01:00'], ['수', '19:00 - 01:00'], ['목', '19:00 - 01:00'], ['금', '19:00 - 01:00'], ['토', '19:00 - 01:00']]",0507-1336-7309
육전면사무소 합정역점,요리주점,4.44,1016,서울 마포구 월드컵로1길 14 마포 한강 푸르지오 지하1층 115-2호,"[['영업 중', '22:00에 영업 종료', '22시 0분에 영업 종료'], ['매일', '10:00 - 22:00']]",02-332-7688
바우리,와인,정보 없음,270,서울 마포구 토정로3길 17 지하,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '15:00 - 24:00'], ['월', '18:00 - 24:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 01:00'], ['토', '15:00 - 01:00'], ['- 내추럴와인 픽업 할인 / 20% off']]",0507-1319-0813
명월문샤인,바(BAR),5,219,서울 마포구 독막로6길 18 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 24:00', '23:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00', '23:30 라스트오더'], ['수', '18:00 - 24:00', '23:30 라스트오더'], ['목', '18:00 - 24:00', '23:30 라스트오더'], ['금', '18:00 - 24:00', '23:30 라스트오더'], ['토', '18:00 - 24:00', '23:30 라스트오더']]",0507-1481-1661
사는게꽃같네,바(BAR),정보 없음,61,서울 마포구 월드컵로 53 지하1층,"[['영업 전', '20:00에 영업 시작', '20시 0분에 영업 시작'], ['일', '20:00 - 04:00'], ['월', '20:00 - 04:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '20:00 - 04:00'], ['목', '20:00 - 04:00'], ['금', '20:00 - 04:00'], ['토', '20:00 - 04:00']]",0507-1392-8557
교호,와인,정보 없음,126,서울 마포구 토정로2길 6-9 101호,"[['영업 중', '21:30에 라스트오더', '21시 30분에 라스트오더'], ['일', '12:00 - 22:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '16:00 - 23:00', '22:30 라스트오더'], ['수', '16:00 - 23:00', '22:30 라스트오더'], ['목', '16:00 - 23:00', '22:30 라스트오더'], ['금', '16:00 - 23:00', '22:30 라스트오더'], ['토', '12:00 - 22:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더']]",0507-1370-4171
교집합,바(BAR),정보 없음,629,서울 마포구 독막로 14 상록수빌딩 지하1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 03:00'], ['토', '18:00 - 03:00'], ['- 영업 외 시간은 대관 운영되어 변동이 있을수 있습니다.']]",0507-1371-8199
라라와 케이,와인,정보 없음,414,서울 마포구 토정로 28-8 1층 1호,"[['영업 중', '22:30에 라스트오더', '22시 30분에 라스트오더'], ['일', '17:00 - 24:00', '22:30 라스트오더'], ['월', '17:00 - 24:00', '22:30 라스트오더'], ['화', '17:00 - 24:00', '22:30 라스트오더'], ['수', '17:00 - 24:00', '22:30 라스트오더'], ['목', '17:00 - 24:00', '22:30 라스트오더'], ['금', '17:00 - 24:00', '22:30 라스트오더'], ['토', '17:00 - 24:00', '22:30 라스트오더']]",0507-1353-6370
따로집,"전통,민속주점",4.79,404,서울 마포구 독막로 4 2층,"[['영업 중', 'Dessert 01:00에 영업 종료'], ['일', 'Dessert 11:30 - 01:00', 'Makgeolli 17:00 - 01:00'], ['월', 'Dessert 정기휴무 (매주 월요일)', 'Makgeolli 정기휴무 (매주 월요일)'], ['화', 'Dessert 11:30 - 01:00', 'Makgeolli 17:00 - 01:00'], ['수', 'Dessert 11:30 - 01:00', 'Makgeolli 17:00 - 01:00'], ['목', 'Dessert 11:30 - 01:00', 'Makgeolli 17:00 - 01:00'], ['금', 'Dessert 11:30 - 01:00', 'Makgeolli 17:00 - 01:00'], ['토', 'Dessert 11:30 - 01:00', 'Makgeolli 17:00 - 01:00']]",0507-1325-2455
컴피,와인,정보 없음,655,서울 마포구 양화로6길 32 2층,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '14:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '14:00 - 24:00'], ['- 연중무휴로 운영되고 있습니다']]",0507-1330-4489
서울브루어리 합정,"맥주,호프",4.44,851,서울 마포구 토정로3안길 10,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '13:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '13:00 - 24:00']]",0507-1311-0915
부침개바 지리,"전통,민속주점",4.59,1144,서울 마포구 월드컵로3길 31-5 2층,"[['영업 중', '22:00에 라스트오더', '22시 0분에 라스트오더'], ['일', '17:00 - 23:00', '22:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 23:00', '22:00 라스트오더'], ['목', '17:00 - 23:00', '22:00 라스트오더'], ['금', '17:00 - 23:00', '22:00 라스트오더'], ['토', '17:00 - 23:00', '22:00 라스트오더']]",02-6396-3646
델리카테슨,와인,4.61,417,서울 마포구 토정로3길 19 1층,"[['영업 중', '21:30에 라스트오더', '21시 30분에 라스트오더'], ['일', '11:30 - 23:00', '16:00 - 17:00 브레이크타임', '21:30 라스트오더'], ['월', '11:30 - 23:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '11:30 - 23:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], ['목', '11:30 - 23:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], ['금', '11:30 - 23:00', '15:00 - 17:00 브레이크타임', '21:30 라스트오더'], ['토', '11:30 - 23:00', '16:00 - 17:00 브레이크타임', '21:30 라스트오더']]",0507-1444-3141
한길비스트로,와인,정보 없음,400,서울 마포구 독막로 13 A동 2층,"[['영업 중', '23:30에 라스트오더', '23시 30분에 라스트오더'], ['일', '12:00 - 01:00', '15:00 - 17:00 브레이크타임', '23:30 라스트오더'], ['월', '17:00 - 01:00', '23:30 라스트오더'], ['화', '17:00 - 01:00', '23:30 라스트오더'], ['수', '17:00 - 01:00', '23:30 라스트오더'], ['목', '17:00 - 01:00', '23:30 라스트오더'], ['금', '17:00 - 02:00', '00:30 라스트오더'], ['토', '12:00 - 02:00', '15:00 - 17:00 브레이크타임', '00:30 라스트오더'], ['- 6월부터 정기휴무 없이 운영합니다.']]",0507-1323-0915
카에루,이자카야,4.63,605,서울 마포구 양화로1길 31 우진빌딩,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 24:00']]",02-325-5103
트릴로지,바(BAR),정보 없음,35,서울 마포구 희우정로 19 지층,"[['영업 전', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['매일', '19:00 - 01:00']]",0507-1367-0846
네즈,이자카야,4.88,304,서울 마포구 성지길 35 1층 네즈,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '16:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '16:00 - 24:00']]",0507-1343-1175
문학살롱 초고,바(BAR),4.43,446,서울 마포구 독막로2길 30,"[['영업 중', '23:30에 라스트오더', '23시 30분에 라스트오더'], ['일', '16:00 - 24:00', '23:30 라스트오더'], ['월', '16:00 - 24:00', '23:30 라스트오더'], ['화', '16:00 - 24:00', '23:30 라스트오더'], ['수', '정기휴무 (매주 수요일)'], ['목', '16:00 - 24:00', '23:30 라스트오더'], ['금', '16:00 - 24:00', '23:30 라스트오더'], ['토', '16:00 - 24:00', '23:30 라스트오더']]",02-332-7579
오프모먼트,이자카야,정보 없음,289,서울 마포구 성지길 35 오프모먼트,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 01:00'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00'], ['토', '16:00 - 02:00']]",010-9416-7634
꺼꾸잽이 초장집 합정점,생선회,정보 없음,265,서울 마포구 양화로6길 38 1층,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['일', '16:00 - 24:00'], ['월', '17:00 - 02:00'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 03:00'], ['토', '17:00 - 03:00']]",0507-1366-9685
히포,요리주점,정보 없음,61,서울 마포구 동교로8길 5 지층,"[['곧 영업 시작', '17:30에 영업 시작', '17시 30분에 영업 시작'], ['일', '17:30 - 22:00', '21:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 22:30', '21:30 라스트오더'], ['목', '18:00 - 22:30', '21:30 라스트오더'], ['금', '18:00 - 22:30', '21:30 라스트오더'], ['토', '17:30 - 22:00', '21:00 라스트오더']]",010-3220-1015
피공일,와인,정보 없음,26,서울 마포구 토정로 27 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 01:00'], ['월', '18:00 - 01:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 01:00'], ['토', '18:00 - 01:00']]",0507-1419-3668
철스뮤직,"맥주,호프",정보 없음,48,서울 마포구 독막로 39 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '19:00 - 02:00'], ['화', '19:00 - 02:00'], ['수', '19:00 - 02:00'], ['목', '19:00 - 02:00'], ['금', '19:00 - 03:00'], ['토', '19:00 - 03:00']]",02-322-1247
Little Cave,와인,4.8,169,서울 마포구 독막로4길 9 1층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '12:00 - 15:00'], ['월', '17:00 - 24:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '정기휴무 (매주 수요일)'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00'], ['토', '12:00 - 24:00'], ['- Last Order. 22:00']]",0507-1409-2037
믹스쳐,와인,정보 없음,255,서울 마포구 토정로3안길 18 1층,"[['영업 중', '21:00에 라스트오더', '21시 0분에 라스트오더'], ['일', '12:00 - 22:00', '21:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 23:00', '22:00 라스트오더'], ['수', '17:00 - 23:00', '22:00 라스트오더'], ['목', '17:00 - 23:00', '22:00 라스트오더'], ['금', '17:00 - 23:00', '22:00 라스트오더'], ['토', '12:00 - 23:00', '22:00 라스트오더']]",0507-1360-6475
비앤비,바(BAR),4.41,273,서울 마포구 독막로3길 6 지하,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 04:00']]",02-722-1254
오티디 서울,바(BAR),정보 없음,123,서울 마포구 토정로3안길 25 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['매일', '18:00 - 02:00', '01:00 라스트오더']]",0507-1498-9016
그럼,요리주점,정보 없음,18,서울 마포구 월드컵로7길 6 1층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 24:00', '23:00 라스트오더'], ['월', '18:00 - 24:00', '23:00 라스트오더'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '정기휴무 (매주 수요일)'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '18:00 - 24:00', '23:00 라스트오더'], ['- 특별한 경우 네이버 안내와 인스타 안내 올려두겠습니다!']]",0507-1368-1707
한송이꽃이,요리주점,4.59,354,서울 마포구 양화로6길 72 2층,"[['영업 전', '18:00에 영업 시작', '18시 0분에 영업 시작'], ['일', '18:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '18:00 - 24:00', '23:00 라스트오더'], ['- 매주 월요일 휴무입니다.']]",0507-1320-5202
르파르,와인,4.52,192,서울 마포구 성지길 35 덕양빌딩 1층 르파르,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 02:00', '01:30 라스트오더'], ['화', '18:00 - 02:00', '01:30 라스트오더'], ['수', '18:00 - 02:00', '01:30 라스트오더'], ['목', '18:00 - 02:00', '01:30 라스트오더'], ['금', '18:00 - 02:00', '01:30 라스트오더'], ['토', '18:00 - 02:00', '01:30 라스트오더']]",0507-1428-7887
주문합정,요리주점,정보 없음,91,서울 마포구 토정로 27-1 성우맨션 1.5층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00'], ['토', '17:00 - 01:00']]",010-8286-2494
