create_time,area,name,type,star_rating,review_sum,address,mon_opening_hours,mon_last_order_time,tue_opening_hours,tue_last_order_time,wed_opening_hours,wed_last_order_time,thu_opening_hours,thu_last_order_time,fri_opening_hours,fri_last_order_time,sat_opening_hours,sat_last_order_time,sun_opening_hours,sun_last_order_time,contact
2023-07-26 16:54:43,sinchon,연술집,요리주점,4.83,613,서울 마포구 연희로1길 36 2층 201호,15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-25:00,정보 없음,15:00-25:00,정보 없음,15:00-24:00,정보 없음,0507-1358-3675
2023-07-26 16:54:43,sinchon,불나방,술집,4.71,322,서울 마포구 와우산로29길 4-26,휴무,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-25:00,정보 없음,0507-1476-2149
2023-07-26 16:54:43,sinchon,무채색,요리주점,0.0,463,서울 마포구 동교로32길 19 3층,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-26:00,01:00,18:00-26:00,01:00,18:00-24:00,23:00,0507-1354-4046
2023-07-26 16:54:43,sinchon,동백상회,요리주점,0.0,426,서울 마포구 동교로30길 3 지1층 동백상회,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-28:00,정보 없음,16:00-28:00,정보 없음,16:00-26:00,정보 없음,0507-1367-3298
2023-07-26 16:54:43,sinchon,준지의아름다운하루 연남점,이자카야,0.0,258,서울 마포구 월드컵북로2길 81 2층,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,0507-1403-0710
2023-07-26 16:54:43,sinchon,사온서,요리주점,0.0,173,서울 마포구 독막로14길 25 2층,휴무,정보 없음,휴무,정보 없음,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,23:00,18:00-24:00,정보 없음,0507-1496-4040
2023-07-26 16:54:43,sinchon,미드나잇 키친 연남점,요리주점,4.7,453,서울 마포구 동교로32길 5 1층,휴무,정보 없음,16:30-26:00,00:30,16:30-26:00,00:30,16:30-26:00,00:30,16:30-26:00,00:30,15:30-26:00,00:30,15:30-26:00,정보 없음,0507-1339-9633
2023-07-26 16:54:43,sinchon,곤밥,요리주점,4.4,404,서울 마포구 토정로 105,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,휴무,정보 없음,02-336-5157
2023-07-26 16:54:43,sinchon,호돌이 호프,"맥주,호프",0.0,119,"서울 마포구 월드컵북로2길 80 브로스빌딩 1, 2, 3, 4, 5층",17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,17:00-27:00,02:30,0507-1389-2487
2023-07-26 16:54:43,sinchon,카시,이자카야,4.57,644,서울 마포구 동교로34길 12,17:00-24:00,23:00,17:00-24:00,23:00,17:00-24:00,23:00,17:00-24:00,23:00,17:00-25:00,00:00,17:00-25:00,00:00,휴무,23:00,02-6083-2683
2023-07-26 16:54:43,sinchon,모모키친,이자카야,4.36,462,서울 마포구 동교로34길 3 1층,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-26:00,01:00,17:00-27:00,02:00,17:00-27:00,02:00,17:00-26:00,01:00,010-4340-3973
2023-07-26 16:54:43,sinchon,술익는마을,"전통,민속주점",4.47,934,서울 서대문구 연세로7길 22,15:00-29:00,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,02-338-1190
2023-07-26 16:54:43,sinchon,에어플레인모드,바(BAR),4.59,503,서울 서대문구 연세로4길 36 2층,13:00-26:00,정보 없음,13:00-26:00,정보 없음,13:00-26:00,정보 없음,13:00-26:00,정보 없음,13:00-26:00,정보 없음,13:00-26:00,정보 없음,13:00-26:00,정보 없음,0507-1381-6553
2023-07-26 16:54:43,sinchon,앵춘,요리주점,4.5,608,서울 마포구 독막로 81,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,0507-1311-3281
2023-07-26 16:54:43,sinchon,더파이브올스,술집,4.51,281,서울 마포구 와우산로29길 26-5 반지하,18:00-25:00,23:30,18:00-25:00,23:30,18:00-25:00,23:30,18:00-25:00,23:30,17:00-26:00,00:30,17:00-26:00,00:30,17:00-25:00,23:30,02-322-3966
2023-07-26 16:54:43,sinchon,현명식탁B1,요리주점,0.0,445,서울 서대문구 명물길 32 준성빌딩 지하1층,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-27:00,정보 없음,17:30-27:00,정보 없음,0507-1472-1051
2023-07-26 16:54:43,sinchon,모꼬지해산물,"해물,생선요리",0.0,332,서울 마포구 동교로27길 22 1층,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,휴무,정보 없음,0507-1377-1051
2023-07-26 16:54:43,sinchon,쿠라,이자카야,4.56,199,서울 마포구 고산길 13,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,휴무,정보 없음,010-2014-8153
2023-07-26 16:54:43,sinchon,해달밥술,요리주점,4.11,180,서울 마포구 동교로30길 17-1 지층,11:00-24:00,정보 없음,11:00-24:00,정보 없음,11:00-24:00,정보 없음,11:00-24:00,정보 없음,11:00-24:00,정보 없음,11:00-24:00,정보 없음,16:00-24:00,정보 없음,02-322-4742
2023-07-26 16:54:43,sinchon,딤,술집,0.0,578,서울 마포구 와우산로29길 48-5 2층,19:30-24:00,23:30,휴무,정보 없음,19:30-24:00,23:30,19:30-24:00,23:30,19:30-24:00,23:30,17:00-26:00,01:30,17:00-23:00,23:30,010-4895-3005
2023-07-26 16:54:43,sinchon,철길부산집 숲길점,이자카야,4.41,764,서울 마포구 와우산로38길 4 지층 부산집,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-25:00,정보 없음,0507-1325-9950
2023-07-26 16:54:43,sinchon,뉴타운,"맥주,호프",4.42,407,서울 서대문구 연세로12길 27,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-24:00,정보 없음,16:00-23:00,정보 없음,0507-1415-9980
2023-07-26 16:54:43,sinchon,살롱드느루,바(BAR),0.0,69,서울 서대문구 신촌로 61-6 1층 별관,휴무,정보 없음,15:00-27:00,정보 없음,15:00-27:00,정보 없음,15:00-27:00,정보 없음,15:00-27:00,정보 없음,15:00-27:00,정보 없음,19:00-27:00,정보 없음,02-6080-2381
2023-07-26 16:54:43,sinchon,모모,이자카야,4.58,503,서울 마포구 동교로 242-6,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-26:00,정보 없음,0507-1369-9781
2023-07-26 16:54:43,sinchon,키친31,이자카야,4.78,132,서울 서대문구 연세로4길 52 1층 키친31,17:00-24:00,22:30,17:00-24:00,22:30,17:00-24:00,22:30,17:00-24:00,22:30,17:00-24:00,22:30,17:00-24:00,22:30,휴무,22:30,0507-1331-6709
2023-07-26 16:54:43,sinchon,단골손님 신촌점,요리주점,4.94,183,서울 서대문구 연세로7길 20 2층,16:30-28:00,03:00,16:30-28:00,03:00,16:30-28:00,03:00,16:30-28:00,03:00,16:30-28:00,03:00,16:30-28:00,03:00,16:30-28:00,03:00,0507-1477-4451
2023-07-26 16:54:43,sinchon,연대포,"전통,민속주점",4.33,625,서울 서대문구 연세로7길 26,12:00-28:00,정보 없음,12:00-28:00,정보 없음,12:00-28:00,정보 없음,12:00-28:00,정보 없음,12:00-28:00,정보 없음,12:00-30:00,정보 없음,12:00-30:00,정보 없음,02-3141-3131
2023-07-26 16:54:43,sinchon,연남주막1987,"전통,민속주점",4.51,844,서울 마포구 동교로 212-5 1층,15:00-27:00,02:00,15:00-27:00,02:00,15:00-27:00,02:00,15:00-27:00,02:00,15:00-27:00,02:00,12:00-27:00,02:00,12:00-27:00,02:00,070-4143-1987
2023-07-26 16:54:43,sinchon,올그릭투미,와인,0.0,115,"서울 서대문구 명물길 34 1층, 2층, 3층",15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-24:00,정보 없음,15:00-23:00,정보 없음,010-5773-4679
2023-07-26 16:54:43,sinchon,노보카인,바(BAR),0.0,132,서울 마포구 와우산로3길 36 노보카인,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,휴무,정보 없음,070-8650-7776
2023-07-26 16:54:43,sinchon,씽킹인사이드더박스,바(BAR),4.49,278,서울 서대문구 연세로12길 20 지층,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-25:00,정보 없음,02-312-3812
2023-07-26 16:54:43,sinchon,버들골이야기 상수점,포장마차,4.45,501,서울 마포구 독막로 84,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,02-336-3257
2023-07-26 16:54:43,sinchon,오늘와인한잔 신촌역점,와인,4.58,901,서울 서대문구 연세로5나길 8,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,16:00-27:00,정보 없음,16:00-27:00,정보 없음,16:00-26:00,정보 없음,02-3144-4971
2023-07-26 16:54:43,sinchon,레스트 펍,"맥주,호프",0.0,37,서울 서대문구 연세로9길 7 3층,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,18:00-27:00,정보 없음,0507-1328-8251
2023-07-26 16:54:43,sinchon,판자집,"전통,민속주점",4.36,220,서울 서대문구 연세로2길 29,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-25:00,정보 없음,02-312-0044
2023-07-26 16:54:43,sinchon,한잔하다,요리주점,0.0,104,서울 마포구 동교로34길 9 2층,17:00-24:00,23:00,17:00-24:00,23:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-25:00,00:00,16:00-25:00,00:00,16:00-24:00,23:00,0507-1392-8655
2023-07-26 16:54:43,sinchon,에일크루,"맥주,호프",4.52,912,서울 마포구 와우산로37길 7 에일크루,15:00-23:00,22:00,15:00-23:00,22:00,15:00-23:00,22:00,15:00-23:00,22:00,15:00-24:00,23:00,14:00-24:00,23:00,14:00-23:00,22:00,0507-1425-8663
2023-07-26 16:54:43,sinchon,준코 연세대점,요리주점,4.07,182,서울 서대문구 연세로4길 7,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-30:00,정보 없음,17:00-30:00,정보 없음,17:00-29:00,정보 없음,02-313-4446
2023-07-26 16:54:43,sinchon,뚜이연남,요리주점,0.0,680,서울 마포구 동교로34길 11,17:00-24:00,23:00,휴무,정보 없음,17:00-24:00,23:00,17:00-24:00,23:00,17:00-25:00,00:00,17:00-25:00,00:00,17:00-24:00,23:00,0507-1376-0679
2023-07-26 16:54:43,sinchon,쉬바펍,바(BAR),4.48,75,서울 서대문구 연세로 42-24 지층,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,휴무,정보 없음,02-365-6809
2023-07-26 16:54:43,sinchon,을지OB베어 와우,"맥주,호프",0.0,163,서울 마포구 와우산로37길 11 1층,15:00-23:30,정보 없음,15:00-23:30,정보 없음,15:00-23:30,정보 없음,15:00-23:30,정보 없음,15:00-23:30,정보 없음,15:00-23:30,정보 없음,15:00-23:00,정보 없음,0507-1342-6723
2023-07-26 16:54:43,sinchon,역전할머니맥주 신촌점,"맥주,호프",4.29,정보 없음,서울 서대문구 연세로7길 25 1층 역전할머니맥주 신촌점,15:00-28:00,정보 없음,15:00-28:00,정보 없음,15:00-28:00,정보 없음,15:00-28:00,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,15:00-28:00,정보 없음,02-334-4569
2023-07-26 16:54:43,sinchon,연어상회 신촌점,요리주점,4.21,605,서울 서대문구 연세로12길 20 현석빌딩 1층 연어상회,11:00-25:00,정보 없음,11:00-25:00,정보 없음,11:00-25:00,정보 없음,11:00-25:00,정보 없음,11:00-25:00,정보 없음,11:00-25:00,정보 없음,11:00-25:00,정보 없음,0507-1324-3177
2023-07-26 16:54:43,sinchon,스탠딩박스,이자카야,0.0,297,서울 마포구 동교로36길 7 101호,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-24:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,16:00-24:00,정보 없음,0507-1341-4531
2023-07-26 16:54:43,sinchon,클럽이스케이프,바(BAR),4.92,309,서울 서대문구 연세로5가길 16,휴무,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,휴무,정보 없음,0507-1407-1889
2023-07-26 16:54:43,sinchon,와인집,와인,4.86,187,서울 서대문구 연세로11길 13 B1 와인집,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,19:00-26:00,정보 없음,0507-1349-1448
2023-07-26 16:54:43,sinchon,52nd Street,"맥주,호프",4.5,58,서울 마포구 월드컵북로6길 93 1층,18:00-25:00,정보 없음,18:00-25:00,정보 없음,18:00-25:00,정보 없음,휴무,정보 없음,18:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-24:00,정보 없음,010-9490-6581
2023-07-26 16:54:43,sinchon,신촌관,요리주점,0.0,228,서울 서대문구 연세로7안길 10-4 3층,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,0507-1340-9764
2023-07-26 16:54:43,sinchon,낮과밤,"맥주,호프",4.54,303,서울 서대문구 이화여대길 52-35,16:00-24:00,23:00,16:00-24:00,23:00,16:00-24:00,23:00,16:00-24:00,23:00,16:00-24:00,23:00,16:00-24:00,23:00,휴무,23:00,0507-1430-0315
2023-07-26 16:54:43,sinchon,막걸리싸롱,"전통,민속주점",4.45,291,서울 서대문구 연세로11길 10,휴무,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-25:00,정보 없음,02-324-0998
2023-07-26 16:54:43,sinchon,이찌방이야기 신촌점,요리주점,4.27,487,서울 서대문구 연세로7길 18 1층,18:00-30:00,정보 없음,18:00-30:00,정보 없음,18:00-30:00,정보 없음,18:00-30:00,정보 없음,18:00-30:00,정보 없음,18:00-30:00,정보 없음,18:00-30:00,정보 없음,02-332-7234
2023-07-26 16:54:43,sinchon,홍대 달동네,요리주점,4.2,582,서울 마포구 와우산로29길 60 지층,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,0507-1308-9405
2023-07-26 16:54:43,sinchon,젊은소나무,이자카야,4.27,95,서울 서대문구 연세로4길 28,17:00-24:00,23:30,17:00-24:00,23:30,17:00-24:00,23:30,17:00-24:00,23:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-24:00,23:30,02-312-5033
2023-07-26 16:54:43,sinchon,송학,바(BAR),4.02,117,서울 서대문구 연세로9길 20,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,16:30-26:00,정보 없음,02-337-7526
2023-07-26 16:54:43,sinchon,계단집,요리주점,0.0,42,서울 마포구 동교로 223 지하 1층,휴무,정보 없음,휴무,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-27:00,정보 없음,17:00-27:00,정보 없음,휴무,정보 없음,0507-1423-2235
2023-07-26 16:54:43,sinchon,바 코디얼,바(BAR),4.84,60,서울 서대문구 연세로7길 26 지하,19:00-29:00,정보 없음,19:00-29:00,정보 없음,19:00-29:00,정보 없음,19:00-29:00,정보 없음,19:00-29:00,정보 없음,19:00-29:00,정보 없음,19:00-29:00,정보 없음,0507-1354-2827
2023-07-26 16:54:43,sinchon,한식탁,요리주점,0.0,307,서울 마포구 와우산로37길 9 2층,17:30-22:00,정보 없음,휴무,정보 없음,17:30-22:00,정보 없음,17:30-22:00,정보 없음,17:30-22:00,정보 없음,17:30-22:00,정보 없음,17:30-22:00,정보 없음,0507-1389-7958
2023-07-26 16:54:43,sinchon,연,바(BAR),4.92,85,서울 마포구 신촌로12다길 25 1층,18:00-27:00,02:30,18:00-27:00,02:30,18:00-27:00,02:30,18:00-27:00,02:30,18:00-27:00,02:30,18:00-27:00,02:30,휴무,02:30,0507-1326-5404
2023-07-26 16:54:43,sinchon,미스터유,"맥주,호프",4.82,173,서울 마포구 신촌로16길 30 1층 미스터유,16:00-26:00,01:00,16:00-26:00,01:00,16:00-26:00,01:00,16:00-26:00,01:00,16:00-26:00,01:00,16:00-26:00,01:00,16:00-25:00,01:00,0507-1402-1001
2023-07-26 16:54:43,sinchon,토리호람,요리주점,4.93,61,서울 서대문구 연세로9길 32,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,17:00-28:00,정보 없음,02-322-2993
2023-07-26 16:54:43,sinchon,향꽃,"전통,민속주점",4.52,260,서울 서대문구 연세로7안길 39,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-26:00,정보 없음,17:00-26:00,정보 없음,17:00-24:00,정보 없음,02-325-4064
2023-07-26 16:54:43,sinchon,히까루,이자카야,4.61,123,서울 서대문구 연세로7안길 8 2층 히까루,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,17:00-25:00,정보 없음,0507-1421-3938
2023-07-26 16:54:43,sinchon,이자카야 류,이자카야,4.33,150,서울 서대문구 연세로11길 35 2층,18:00-24:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-26:00,정보 없음,18:00-28:00,정보 없음,18:00-28:00,정보 없음,18:00-24:00,정보 없음,02-337-1660
2023-07-26 16:54:43,sinchon,시장을여는사람들 신촌점,요리주점,0.0,25,서울 서대문구 연세로7안길 10-4 2층,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,0507-1344-8452
2023-07-26 16:54:43,sinchon,치즈문,와인,4.91,161,서울 서대문구 이화여대길 88-13 1층,16:00-23:00,정보 없음,16:00-23:00,정보 없음,16:00-23:00,정보 없음,16:00-23:00,정보 없음,16:00-23:00,정보 없음,16:00-23:00,정보 없음,휴무,정보 없음,0507-1367-1316
2023-07-26 16:54:43,sinchon,거품1,바(BAR),4.36,89,서울 서대문구 연세로12길 10 2층,휴무,정보 없음,17:00-25:30,정보 없음,17:00-25:30,정보 없음,17:00-25:30,정보 없음,17:00-25:30,정보 없음,17:00-25:30,정보 없음,17:00-25:30,정보 없음,010-6256-0226
2023-07-26 16:54:43,sinchon,바플라이 1호점 : 별밤,요리주점,0.0,51,서울 서대문구 연세로9길 10-1 지하 1층,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,16:00-30:00,정보 없음,휴무,정보 없음,0507-1327-0973
2023-07-26 16:54:43,sinchon,피망과토마토,바(BAR),0.0,45,서울 서대문구 명물길 27-21 제2층,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,0507-1392-9031
2023-07-26 16:54:43,sinchon,꽁술,"맥주,호프",4.3,144,서울 서대문구 연세로11길 27 지하1층,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-29:00,정보 없음,17:00-27:00,정보 없음,02-6232-8848
2023-07-26 16:54:43,sinchon,오롯,이자카야,4.49,정보 없음,서울 마포구 백범로24길 5-5 1층 오롯,11:30-23:00,14:00 - 17:30 브레이크타임,11:30-23:00,14:00 - 17:30 브레이크타임,11:30-23:00,14:00 - 17:30 브레이크타임,11:30-23:00,14:00 - 17:30 브레이크타임,11:30-23:00,14:00 - 17:30 브레이크타임,12:00-23:00,14:30 - 17:30 브레이크타임,휴무,14:00 - 17:30 브레이크타임,0507-1428-3555
2023-07-26 16:54:43,sinchon,인쌩맥주 신촌점,"맥주,호프",0.0,192,서울 서대문구 연세로7안길 4 1층,17:00-30:00,05:00,17:00-30:00,05:00,17:00-30:00,05:00,17:00-30:00,05:00,17:00-30:00,05:00,17:00-30:00,05:00,17:00-30:00,05:00,0507-1383-5705
2023-07-26 16:54:43,sinchon,홍대원조낙곱새,요리주점,0.0,156,서울 서대문구 연세로9길 37 올림피아 빌딩 1층 104호,휴무,정보 없음,12:00-23:00,22:30,12:00-23:00,22:30,12:00-23:00,22:30,12:00-23:00,22:30,12:00-23:00,22:30,12:00-23:00,정보 없음,02-336-6667
2023-07-26 16:54:43,sinchon,한신포차 신촌점,포장마차,4.5,488,서울 서대문구 연세로7안길 10-4 1층,18:00-26:30,01:30,18:00-26:30,01:30,18:00-26:30,01:30,18:00-26:30,01:30,18:00-26:30,01:30,18:00-26:30,01:30,18:00-26:30,01:30,02-333-3284
2023-07-26 16:54:43,sinchon,치치 신촌점,요리주점,0.0,95,서울 서대문구 연세로7안길 21 1층 치치 신촌직영점,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,18:00-29:00,정보 없음,0507-1491-2021
2023-07-26 16:54:43,sinchon,젊음의행진,"맥주,호프",0.0,130,서울 서대문구 연세로9길 29,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,16:00-26:00,정보 없음,02-3141-0355
2023-07-26 16:54:43,sinchon,낙원스낵 신촌점,"맥주,호프",4.37,249,서울 서대문구 연세로5가길 17,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,17:00-27:00,정보 없음,0507-1431-2026
2023-07-26 16:54:43,sinchon,비틀즈,바(BAR),4.57,74,서울 서대문구 연세로7길 34-6,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,02-323-6385
2023-07-26 16:54:43,sinchon,바코드,바(BAR),4.3,183,서울 서대문구 연세로9길 26 지하1층,18:00-26:00,01:30,휴무,정보 없음,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,18:00-26:00,01:30,0507-1379-6369
2023-07-26 16:54:43,sinchon,다모토리5,요리주점,0.0,41,서울 서대문구 연세로7길 25 지층,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,18:00-28:00,정보 없음,18:00-28:00,정보 없음,19:00-27:00,정보 없음,02-338-9988
2023-07-26 16:54:43,sinchon,담,바(BAR),4.4,47,서울 서대문구 연세로7안길 22,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,17:30-26:00,정보 없음,02-338-5226
2023-07-26 16:54:43,sinchon,오렌지룸 신촌점,요리주점,3.91,159,서울 서대문구 명물길 37 3층 오렌지룸 신촌점,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-25:00,정보 없음,16:00-25:00,정보 없음,02-365-0789
2023-07-26 16:54:43,sinchon,링마이보틀,와인,0.0,153,서울 마포구 신촌로2안길 20 1층 102호,17:00-25:00,00:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-25:00,00:30,17:00-26:00,01:30,17:00-26:00,01:30,17:00-26:00,00:30,0507-1373-7379
2023-07-26 16:54:43,sinchon,KMGM 신촌점,"맥주,호프",0.0,26,서울 서대문구 연세로5가길 27 1층,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,19:00-27:00,정보 없음,010-9183-4316
2023-07-26 16:54:43,sinchon,레이지리자드,요리주점,0.0,96,"서울 서대문구 신촌로 141 위고인 호스텔 9F, 레이지리자드",18:00-24:00,23:10,18:00-24:00,23:10,18:00-24:00,23:10,18:00-24:00,23:10,18:00-24:00,23:10,18:00-24:00,23:10,휴무,23:10,02-393-9932
2023-07-26 16:54:43,sinchon,카시타 후카바 신촌점,바(BAR),0.0,25,서울 서대문구 연세로9길 34-1 지하1층,휴무,정보 없음,정보없음,정보 없음,정보없음,정보 없음,정보없음,정보 없음,정보없음,정보 없음,정보없음,정보 없음,정보없음,정보 없음,0507-1390-7515
2023-07-26 16:54:43,sinchon,더빠,바(BAR),0.0,56,서울 서대문구 연세로7안길 34-3,19:00-24:00,정보 없음,19:00-24:00,정보 없음,19:00-24:00,정보 없음,19:00-24:00,정보 없음,19:00-24:00,정보 없음,19:00-25:00,정보 없음,19:00-25:00,정보 없음,02-325-7805
2023-07-26 16:54:43,sinchon,해신포차,포장마차,4.51,166,서울 서대문구 연세로9길 28,15:00-29:00,정보 없음,휴무,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,15:00-29:00,정보 없음,11:30-29:00,정보 없음,11:30-29:00,정보 없음,02-322-6957
