shop_name,shop_type,shop_star_rating,shop_address,shop_open_info,shop_contact
반주,요리주점,정보 없음,서울 마포구 월드컵로19길 18 2층,"[('월', '18:00 - 01:00'), ('화', '18:00 - 01:00'), ('수', '18:00 - 01:00'), ('목', '18:00 - 01:00'), ('금', '18:00 - 02:00'), ('토', '18:00 - 02:00'), ('일', '18:00 - 24:00')]",0507-1426-3231
포도당,와인,4.84,서울 마포구 포은로 142 CM빌딩 1층,"[('월', '18:00 - 02:00'), ('화', '18:00 - 02:00'), ('수', '18:00 - 02:00'), ('목', '18:00 - 02:00'), ('금', '18:00 - 02:00'), ('토', '17:00 - 02:00'), ('일', '17:00 - 02:00')]",0507-1380-6612
오코노미야키골드,이자카야,4.84,서울 마포구 포은로 142 CM빌딩 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1380-6612
글래스트레인,바(BAR),4.91,서울 마포구 포은로 61 1층,"[('월', '19:00 - 01:00'), ('화', '19:00 - 01:00'), ('수', '19:00 - 01:00'), ('목', '19:00 - 01:00'), ('금', '19:00 - 01:00'), ('토', '19:00 - 01:00'), ('일', '19:00 - 01:00')]",0507-1355-9059
나들목빈대떡,"전통,민속주점",4.91,서울 마포구 포은로 61 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1355-9059
섬,이자카야,4.59,서울 마포구 희우정로 103,"[('월', '정보 없음'), ('화', '17:00 - 03:00'), ('수', '17:00 - 03:00'), ('목', '17:00 - 03:00'), ('금', '17:00 - 03:00'), ('토', '17:00 - 03:00'), ('일', '17:00 - 03:00')]",010-8955-3600
코지식탁,이자카야,4.59,서울 마포구 희우정로 103,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",010-8955-3600
망원바이브,바(BAR),정보 없음,서울 마포구 희우정로 70 지층 1호,"[('월', '정기휴무 (매주 월요일)'), ('화', '14:00 - 22:00'), ('수', '정보 없음'), ('목', '14:00 - 22:00'), ('금', '14:00 - 22:00'), ('토', '14:00 - 22:00'), ('일', '14:00 - 22:00')]",정보 없음
초쿤바,바(BAR),4.99,서울 마포구 망원로6길 49 2층,"[('월', '19:00 - 01:00'), ('화', '정기휴무 (매주 화요일)'), ('수', '정보 없음'), ('목', '19:00 - 02:00'), ('금', '19:00 - 02:00'), ('토', '18:00 - 02:00'), ('일', '18:00 - 01:00')]",0507-1494-7017
코멘터리사운드 와인샵 & 와인바,와인,4.99,서울 마포구 망원로6길 49 2층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1494-7017
스윗브릿지,와인,정보 없음,서울 마포구 마포나루길 435 3층 302호,"[('월', '17:00 - 24:00'), ('화', '정기휴무 (매주 화요일)'), ('수', '17:00 - 24:00'), ('목', '17:00 - 24:00'), ('금', '17:00 - 24:00'), ('토', '17:00 - 24:00'), ('일', '17:00 - 24:00')]",정보 없음
크라운호프 망원점,"맥주,호프",정보 없음,서울 마포구 월드컵로 133 1층,"[('월', '17:00 - 03:00'), ('화', '17:00 - 03:00'), ('수', '정보 없음'), ('목', '17:00 - 03:00'), ('금', '17:00 - 03:00'), ('토', '17:00 - 03:00'), ('일', '17:00 - 03:00')]",0507-1381-0725
포트앤나달,와인,4.91,서울 마포구 월드컵로23길 19 2층,"[('월', '05:00 - 06:00'), ('화', '정기휴무 (매주 화요일)'), ('수', '정기휴무 (매주 수요일)'), ('목', '정기휴무 (매주 목요일)'), ('금', '정기휴무 (매주 금요일)'), ('토', '정기휴무 (매주 토요일)'), ('일', '정기휴무 (매주 일요일)')]",0507-1319-7793
즐거운포차,포장마차,4.91,서울 마포구 월드컵로23길 19 2층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1319-7793
낮도깨비 밤도깨비,와인,4.69,서울 마포구 월드컵로15길 76 1층,"[('월', '12:00 - 23:00'), ('화', '정보 없음'), ('수', '12:00 - 23:00'), ('목', '12:00 - 23:00'), ('금', '12:00 - 23:00'), ('토', '12:00 - 23:00'), ('일', '12:00 - 18:00')]",0507-1339-9807
새벽애 샹들리에포차,요리주점,4.69,서울 마포구 월드컵로15길 76 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1339-9807
라비앙로즈,바(BAR),정보 없음,서울 마포구 동교로9길 48 베스트힐 4층,"[('월', '정보 없음'), ('화', '19:00 - 02:00'), ('수', '19:00 - 02:00'), ('목', '19:00 - 02:00'), ('금', '19:00 - 03:00'), ('토', '19:00 - 03:00'), ('일', '정기휴무 (매주 일요일)')]",정보 없음
볼링,"맥주,호프",4.72,서울 마포구 방울내로7길 5,"[('월', '19:00 - 02:00'), ('화', '19:00 - 02:00'), ('수', '정기휴무 (매주 수요일)'), ('목', '19:00 - 02:00'), ('금', '19:00 - 02:00'), ('토', '19:00 - 02:00'), ('일', '19:00 - 02:00')]",02-324-0928
바코드포차,포장마차,4.72,서울 마포구 방울내로7길 5,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-324-0928
깡포차,포장마차,4.39,서울 마포구 월드컵로 133,"[('월', '18:00 - 05:00'), ('화', '18:00 - 05:00'), ('수', '18:00 - 05:00'), ('목', '18:00 - 05:00'), ('금', '18:00 - 05:00'), ('토', '18:00 - 05:00'), ('일', '18:00 - 05:00')]",0507-1307-4374
치꼬뱅,"맥주,호프",4.39,서울 마포구 월드컵로 133,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1307-4374
진가식탁,요리주점,4.76,서울 마포구 월드컵로21길 18 지층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-323-4545
망원튀맥집,"맥주,호프",4.76,서울 마포구 월드컵로21길 18 지층,"[('월', '11:30 - 23:00'), ('화', '11:30 - 23:00'), ('수', '11:30 - 23:00'), ('목', '11:30 - 23:00'), ('금', '11:30 - 23:00'), ('토', '16:00 - 23:00'), ('일', '정기휴무 (매주 일요일)')]",02-323-4545
101호,바(BAR),4.14,서울 마포구 희우정로 128 1층 녹색문,"[('월', '19:00 - 24:00'), ('화', '정기휴무 (매주 화요일)'), ('수', '정보 없음'), ('목', '정기휴무 (매주 목요일)'), ('금', '정기휴무 (매주 금요일)'), ('토', '정기휴무 (매주 토요일)'), ('일', '정기휴무 (매주 일요일)')]",02-3143-1015
방랑,바(BAR),4.14,서울 마포구 희우정로 128 1층 녹색문,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-3143-1015
건어물라운지,"맥주,호프",4.38,서울 마포구 포은로 105,"[('월', '17:00 - 03:00'), ('화', '17:00 - 03:00'), ('수', '17:00 - 03:00'), ('목', '17:00 - 03:00'), ('금', '17:00 - 03:00'), ('토', '17:00 - 03:00'), ('일', '17:00 - 03:00')]",0507-1423-8955
빌라마리아나,바(BAR),4.38,서울 마포구 포은로 105,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1423-8955
골목집,술집,정보 없음,서울 마포구 방울내로 74,"[('월', '17:00 - 01:00'), ('화', '17:00 - 01:00'), ('수', '17:00 - 01:00'), ('목', '17:00 - 01:00'), ('금', '17:00 - 01:00'), ('토', '17:00 - 01:00'), ('일', '17:00 - 01:00')]",02-336-7501
세르베자 망원점,"맥주,호프",4.45,서울 마포구 월드컵로13길 60 2층,"[('월', '18:00 - 01:00'), ('화', '18:00 - 01:00'), ('수', '18:00 - 01:00'), ('목', '18:00 - 01:00'), ('금', '18:00 - 01:00'), ('토', '18:00 - 01:00'), ('일', '정기휴무 (매주 일요일)')]",0507-1319-2841
Slow Supper Club,와인,정보 없음,서울 마포구 포은로6길 39 . 1층 104호(망원동),"[('월', '19:00 - 24:00'), ('화', '19:00 - 24:00'), ('수', '정기휴무 (매주 수요일)'), ('목', '19:00 - 24:00'), ('금', '19:00 - 24:00'), ('토', '12:00 - 24:00'), ('일', '12:00 - 24:00')]",0507-1388-1194
만나포차,포장마차,정보 없음,서울 마포구 망원로 94,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-326-0141
망원술집,"맥주,호프",정보 없음,서울 마포구 월드컵로 99-1 1층 망원술집,"[('월', '16:00 - 03:00'), ('화', '16:00 - 03:00'), ('수', '16:00 - 03:00'), ('목', '16:00 - 03:00'), ('금', '16:00 - 03:00'), ('토', '16:00 - 03:00'), ('일', '16:00 - 03:00')]",0507-1311-9278
뚱이네포차스트렁큰,포장마차,정보 없음,서울 마포구 방울내로 65,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
리와인드,와인,정보 없음,서울 마포구 포은로 108 5층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
글렌,바(BAR),정보 없음,서울 마포구 희우정로 77 105호 GLEN,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1339-1638
노가리랑 닭발,요리주점,4.81,서울 마포구 월드컵로 133 1층,"[('월', '16:00 - 05:00'), ('화', '16:00 - 05:00'), ('수', '16:00 - 05:00'), ('목', '16:00 - 05:00'), ('금', '16:00 - 05:00'), ('토', '16:00 - 05:00'), ('일', '16:00 - 05:00')]",02-336-9233
한잔두잔,"맥주,호프",4.81,서울 마포구 월드컵로 133 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-336-9233
머니뭐니,포장마차,4.33,서울 마포구 월드컵로 143,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-325-5955
짝태앤노가리 망원점,포장마차,4.33,서울 마포구 월드컵로 143,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
유 포장마차,요리주점,4.11,서울 마포구 방울내로 73,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1324-8726
유퓨전포차,포장마차,4.35,서울 마포구 방울내로 79,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
P LOUNGE,"맥주,호프",정보 없음,서울 마포구 월드컵로19길 74 어쩌다가게 망원 B104호,"[('월', '정기휴무 (매주 월요일)'), ('화', '18:00 - 24:00'), ('수', '18:00 - 24:00'), ('목', '18:00 - 24:00'), ('금', '18:00 - 24:00'), ('토', '18:00 - 24:00'), ('일', '18:00 - 24:00')]",070-5121-5628
술집,"맥주,호프",4.33,서울 마포구 포은로 63 1층 술집,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",010-8569-7833
망원옥상,와인,4.33,서울 마포구 포은로 63 1층 술집,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",010-8564-8858
묵을래,요리주점,4.5,서울 마포구 포은로 75 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-333-2657
망치,요리주점,4.5,서울 마포구 포은로 75 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1396-7896
동신커피앤호프,"맥주,호프",정보 없음,서울 마포구 월드컵로13길 73 지층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-332-6009
스트렁큰,"맥주,호프",4,서울 마포구 방울내로 65,"[('월', '18:00 - 03:00'), ('화', '18:00 - 03:00'), ('수', '18:00 - 03:00'), ('목', '18:00 - 03:00'), ('금', '18:00 - 03:00'), ('토', '18:00 - 03:00'), ('일', '정기휴무 (매주 일요일)')]",02-325-0424
포레스트인망원,술집,4,서울 마포구 방울내로 65,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-325-0424
대한활맥,"맥주,호프",정보 없음,서울 마포구 월드컵로 117,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
시베리아 빙수,요리주점,정보 없음,서울 마포구 포은로8길 14,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
망원주유소,"맥주,호프",정보 없음,서울 마포구 월드컵로 99-1,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
골뱅이와노가리,술집,정보 없음,서울 마포구 월드컵로25길 26 마포영화블렌하임,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-3142-1642
여인천하,단란주점,정보 없음,서울 마포구 동교로 39,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-3141-3382
큐바,"맥주,호프",정보 없음,서울 마포구 월드컵로 93 지하1층(망원동),"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
BARGLEN,바(BAR),정보 없음,서울 마포구 희우정로 77 105호,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",정보 없음
발리 슈퍼스토어,"맥주,호프",4.36,서울 마포구 양화로6길 45 2층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-323-7871
서교주담 합정,요리주점,4.36,서울 마포구 양화로6길 45 2층,"[('월', '17:00 - 02:00'), ('화', '17:00 - 02:00'), ('수', '17:00 - 02:00'), ('목', '17:00 - 02:00'), ('금', '17:00 - 02:00'), ('토', '13:00 - 02:00'), ('일', '13:00 - 24:00')]",02-323-7871
붉은낙타,요리주점,정보 없음,서울 마포구 잔다리로 20-11 1층 붉은낙타,"[('월', '17:00 - 01:00'), ('화', '17:00 - 01:00'), ('수', '17:00 - 01:00'), ('목', '17:00 - 01:00'), ('금', '17:00 - 03:00'), ('토', '17:00 - 03:00'), ('일', '17:00 - 01:00')]",070-4833-5965
썬키친,요리주점,4.89,서울 마포구 양화로6길 50 2층,"[('월', '정기휴무 (매주 월요일)'), ('화', '12:00 - 24:00'), ('수', '12:00 - 24:00'), ('목', '12:00 - 24:00'), ('금', '12:00 - 24:00'), ('토', '12:00 - 24:00'), ('일', '12:00 - 24:00')]",0507-1338-4681
디엠,술집,4.89,서울 마포구 양화로6길 50 2층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1338-4681
미나리,요리주점,정보 없음,서울 마포구 양화로6길 14 1층 코너점포,"[('월', '17:00 - 12:30'), ('화', '17:00 - 12:30'), ('수', '17:00 - 12:30'), ('목', '17:00 - 12:30'), ('금', '17:00 - 02:00'), ('토', '17:00 - 02:00'), ('일', '17:00 - 12:30')]",010-9585-7805
홍콩포차,요리주점,정보 없음,서울 마포구 홍익로3길 44 2층,"[('월', '16:00 - 06:00'), ('화', '16:00 - 06:00'), ('수', '16:00 - 06:00'), ('목', '16:00 - 06:00'), ('금', '16:00 - 06:00'), ('토', '16:00 - 06:00'), ('일', '16:00 - 06:00')]",0507-1335-4002
아소토,이자카야,4.56,서울 마포구 독막로2길 34 1층 아소토,"[('월', '정기휴무 (매주 월요일)'), ('화', '18:00 - 24:00'), ('수', '18:00 - 24:00'), ('목', '18:00 - 24:00'), ('금', '18:00 - 24:00'), ('토', '17:00 - 24:00'), ('일', '정보 없음')]",0507-1345-9622
훈민정음 서울합정점,요리주점,4.56,서울 마포구 독막로2길 34 1층 아소토,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '07/18')]",0507-1345-9622
호맥 합정점,"맥주,호프",4.44,서울 마포구 독막로5길 5 대웅빌딩 1층 호맥,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-333-7466
당인리극장,술집,4.44,서울 마포구 독막로5길 5 대웅빌딩 1층 호맥,"[('월', '16:30 - 01:30'), ('화', '16:30 - 01:30'), ('수', '16:30 - 01:30'), ('목', '16:30 - 01:30'), ('금', '16:30 - 02:00'), ('토', '14:00 - 02:00'), ('일', '14:00 - 01:30')]",02-333-7466
지하102호 1호점,이자카야,4.72,서울 마포구 양화로6길 57-22 지층 102호,"[('월', '16:00 - 02:00'), ('화', '16:00 - 02:00'), ('수', '16:00 - 02:00'), ('목', '16:00 - 02:00'), ('금', '15:00 - 03:00'), ('토', '15:00 - 03:00'), ('일', '15:00 - 03:00')]",0507-1308-8648
낮달,요리주점,4.51,"서울 마포구 망원로 22 / 2,3층","[('월', '18:00 - 02:00'), ('화', '18:00 - 02:00'), ('수', '18:00 - 02:00'), ('목', '18:00 - 02:00'), ('금', '18:00 - 02:00'), ('토', '18:00 - 02:00'), ('일', '정기휴무 (매주 일요일)')]",070-4897-2018
몽주막,요리주점,정보 없음,서울 마포구 독막로9길 12 1층 몽주막,"[('월', '16:00 - 01:00'), ('화', '16:00 - 01:00'), ('수', '16:00 - 01:00'), ('목', '16:00 - 01:00'), ('금', '16:00 - 02:30'), ('토', '15:00 - 02:30'), ('일', '15:30 - 01:00')]",0507-1353-3844
금강산호프,"맥주,호프",정보 없음,서울 마포구 독막로9길 12 1층 몽주막,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-334-8120
가로수포차,요리주점,4.56,서울 마포구 성지길 18,"[('월', '15:00 - 02:00'), ('화', '15:00 - 02:00'), ('수', '15:00 - 02:00'), ('목', '15:00 - 02:00'), ('금', '15:00 - 02:00'), ('토', '15:00 - 02:00'), ('일', '정보 없음')]",02-334-8120
합정유리,요리주점,정보 없음,서울 마포구 양화로6길 99-11 2층,"[('월', '정보 없음'), ('화', '정기휴무 (매주 화요일)'), ('수', '17:00 - 01:00'), ('목', '17:00 - 01:00'), ('금', '17:00 - 01:00'), ('토', '14:00 - 01:00'), ('일', '14:00 - 01:00')]",0507-1352-2195
사람사는이야기442,요리주점,4.45,서울 마포구 어울마당로5길 52 사사이,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1337-0442
모양,요리주점,4.45,서울 마포구 어울마당로5길 52 사사이,"[('월', '16:30 - 05:00'), ('화', '16:30 - 05:00'), ('수', '16:30 - 05:00'), ('목', '16:30 - 05:00'), ('금', '16:30 - 05:00'), ('토', '15:30 - 05:00'), ('일', '15:30 - 05:00')]",0507-1337-0442
88양자카야,이자카야,4.25,서울 마포구 독막로3길 28 지층 88양자카야,"[('월', '18:00 - 02:00'), ('화', '18:00 - 02:00'), ('수', '18:00 - 02:00'), ('목', '18:00 - 02:00'), ('금', '18:00 - 02:00'), ('토', '18:00 - 02:00'), ('일', '18:00 - 02:00')]",0507-1336-2374
모이정,이자카야,4.25,서울 마포구 독막로3길 28 지층 88양자카야,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1336-2374
카사블랑코,"맥주,호프",4.34,서울 마포구 양화로1길 29 1층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1484-9596
지하102호 2호점,이자카야,4.34,서울 마포구 양화로1길 29 1층,"[('월', '16:00 - 02:00'), ('화', '16:00 - 02:00'), ('수', '16:00 - 02:00'), ('목', '16:00 - 02:00'), ('금', '16:00 - 02:00'), ('토', '16:00 - 02:00'), ('일', '16:00 - 02:00')]",0507-1484-9596
과일가게,술집,정보 없음,서울 마포구 동교로 40,"[('월', '18:00 - 01:00'), ('화', '18:00 - 01:00'), ('수', '18:00 - 01:00'), ('목', '18:00 - 01:00'), ('금', '18:00 - 01:00'), ('토', '18:00 - 01:00'), ('일', '정기휴무 (매주 일요일)')]",02-336-3859
세부인보드카,요리주점,4.22,서울 마포구 양화로6길 65 2층,"[('월', '17:00 - 03:00'), ('화', '17:00 - 03:00'), ('수', '17:00 - 03:00'), ('목', '17:00 - 03:00'), ('금', '17:00 - 03:00'), ('토', '15:00 - 03:00'), ('일', '15:00 - 03:00')]",02-322-3634
호랑이,요리주점,4.22,서울 마포구 양화로6길 65 2층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-322-3634
버드폭,요리주점,4.66,서울 영등포구 양평로22길 21 1층 A106호,"[('월', '11:30 - 23:00'), ('화', '11:30 - 23:00'), ('수', '11:30 - 23:00'), ('목', '11:30 - 23:00'), ('금', '11:30 - 23:00'), ('토', '17:00 - 23:00'), ('일', '정기휴무 (매주 일요일)')]",0507-1370-0535
색다른한잔,"맥주,호프",4.66,서울 영등포구 양평로22길 21 1층 A106호,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1370-0535
철판집,요리주점,정보 없음,서울 마포구 독막로3길 24-11 1층 철판집,"[('월', '정보 없음'), ('화', '17:00 - 01:30'), ('수', '17:00 - 01:30'), ('목', '17:00 - 01:30'), ('금', '17:00 - 02:30'), ('토', '20.02.28.'), ('일', '17:00 - 01:30')]",0507-1483-9233
별그리는바다,이자카야,정보 없음,서울 마포구 어울마당로5길 17 1층,"[('월', '17:00 - 03:00'), ('화', '17:00 - 03:00'), ('수', '17:00 - 03:00'), ('목', '17:00 - 03:00'), ('금', '17:00 - 05:00'), ('토', '17:00 - 05:00'), ('일', '17:00 - 03:00')]",0507-1361-4011
이목,요리주점,4.9,서울 마포구 독막로3길 17 2층,"[('월', '11:30 - 24:00'), ('화', '11:30 - 24:00'), ('수', '11:30 - 24:00'), ('목', '11:30 - 24:00'), ('금', '11:30 - 01:00'), ('토', '16:00 - 01:00'), ('일', '16:00 - 24:00')]",02-6404-0101
시소,요리주점,4.9,서울 마포구 독막로3길 17 2층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",02-6404-0101
펍차 아지트,요리주점,4.89,서울 마포구 동교로 177,"[('월', '18:00 - 02:00'), ('화', '정기휴무 (매주 화요일)'), ('수', '18:00 - 02:00'), ('목', '18:00 - 02:00'), ('금', '18:00 - 04:00'), ('토', '18:00 - 04:00'), ('일', '18:00 - 02:00')]",010-6559-2889
0.5,요리주점,4.89,서울 마포구 동교로 177,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",010-6559-2889
술생술사,요리주점,정보 없음,서울 마포구 독막로3길 51 술생술사,"[('월', '5월 5일 정상 영업합니다.'), ('화', '17:00 - 02:00'), ('수', '17:00 - 02:00'), ('목', '17:00 - 02:00'), ('금', '17:00 - 02:00'), ('토', '15:00 - 02:00'), ('일', '17:00 - 24:00')]",정보 없음
노리터,요리주점,4.66,서울 마포구 독막로7길 23 4층,"[('월', '화요일 휴무일이 공휴일인 경우 정상영업 합니다!'), ('화', '정기휴무 (매주 화요일)'), ('수', '17:00 - 24:00'), ('목', '17:00 - 24:00'), ('금', '17:00 - 02:00'), ('토', '17:00 - 02:00'), ('일', '17:00 - 24:00')]",정보 없음
아니키,요리주점,4.66,서울 마포구 독막로7길 23 4층,"[('월', '정보 없음'), ('화', '정보 없음'), ('수', '정보 없음'), ('목', '정보 없음'), ('금', '정보 없음'), ('토', '정보 없음'), ('일', '정보 없음')]",0507-1355-4684
넉탐,요리주점,4.39,서울 마포구 양화로1길 25,"[('월', '16:00 - 02:00'), ('화', '16:00 - 02:00'), ('수', '16:00 - 02:00'), ('목', '16:00 - 02:00'), ('금', '16:00 - 02:00'), ('토', '16:00 - 02:00'), ('일', '16:00 - 02:00')]",0507-1345-5640
꿀벌,이자카야,4.39,서울 마포구 양화로1길 25,"[('월', '16:00 - 02:00'), ('화', '16:00 - 02:00'), ('수', '16:00 - 02:00'), ('목', '16:00 - 02:00'), ('금', '16:00 - 02:00'), ('토', '16:00 - 02:00'), ('일', '16:00 - 02:00')]",0507-1345-5640
바코포차,요리주점,4.4,서울 마포구 독막로3길 35 1층,"[('월', '18:00 - 03:00'), ('화', '18:00 - 03:00'), ('수', '18:00 - 03:00'), ('목', '18:00 - 03:00'), ('금', '18:00 - 03:00'), ('토', '18:00 - 03:00'), ('일', '18:00 - 03:00')]",0507-1368-1337
