shop_name,shop_type,shop_star_rating,shop_address,shop_time_info,shop_contact
안주집,요리주점,4.74,서울 강남구 도산대로11길 34 지하1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '14:00 - 02:00'], ['일', '14:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '11:00 - 24:00', '14:00 - 16:00 브레이크타임'], ['수', '11:00 - 24:00', '14:00 - 16:00 브레이크타임'], ['목', '11:00 - 24:00', '14:00 - 16:00 브레이크타임'], ['금', '11:00 - 02:00', '14:00 - 16:00 브레이크타임']]",0507-1339-5357
섭식당,요리주점,정보 없음,서울 강남구 선릉로157길 29 2층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '18:00 - 04:00'], ['일', '18:00 - 01:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 04:00']]",0507-1437-9329
올리버바이쇼텐,이자카야,정보 없음,서울 강남구 선릉로157길 25 2층,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['매일', '17:00 - 01:00']]",070-4204-8088
Lu307 이자카야,이자카야,4.83,서울 강남구 압구정로10길 30-7 1층,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['토', '17:00 - 01:00'], ['일', '17:00 - 24:00'], ['월', '17:30 - 24:00'], ['화', '17:30 - 24:00'], ['수', '17:30 - 24:00'], ['목', '17:30 - 24:00'], ['금', '17:00 - 01:00'], ['07/17 휴무']]",02-6205-3007
와일드버팔로,요리주점,4.29,서울 강남구 선릉로161길 15 1층,"[['영업 중', '02:15에 라스트오더', '2시 15분에 라스트오더'], ['토', '17:30 - 03:00', '02:15 라스트오더'], ['일', '17:30 - 01:00', '00:15 라스트오더'], ['월', '17:30 - 01:00', '00:15 라스트오더'], ['화', '17:30 - 01:00', '00:15 라스트오더'], ['수', '17:30 - 01:00', '00:15 라스트오더'], ['목', '17:30 - 01:00', '00:15 라스트오더'], ['금', '17:30 - 03:00', '02:15 라스트오더']]",0507-1333-7097
와라야키 쿠이신보,이자카야,4.36,서울 강남구 도산대로15길 6 대화빌딩,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '17:30 - 02:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:30 - 01:00'], ['화', '17:30 - 01:00'], ['수', '17:30 - 01:00'], ['목', '17:30 - 01:00'], ['금', '17:30 - 02:00']]",010-8811-9215
뻐꾸기 본점,포장마차,4.4,서울 강남구 도산대로17길 4,"[['영업 중', '04:30에 영업 종료', '4시 30분에 영업 종료'], ['토', '17:00 - 04:30'], ['일', '17:00 - 04:30'], ['월', '17:00 - 04:30'], ['화', '17:00 - 04:30'], ['수', '17:00 - 04:30'], ['목', '17:00 - 04:30'], ['금', '17:00 - 04:30']]",02-512-6798
야키토리 요이사,이자카야,4.61,서울 강남구 논현로175길 101,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['토', '17:00 - 24:00'], ['일', '17:00 - 24:00'], ['월', '18:00 - 24:00'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '17:00 - 24:00']]",0507-1473-2307
갓포 히미츠 X 뱅가드 하이파이 뮤직 라운지,이자카야,4.55,서울 강남구 압구정로54길 14 지하 1층,"[['영업 중', '갓포 히미츠 23:30에 라스트오더'], ['토', '갓포 히미츠 17:30 - 01:00', '23:30 라스트오더', '뱅가드 뮤직 라운지 18:00 - 02:00'], ['일', '갓포 히미츠 17:30 - 24:00', '22:30 라스트오더', '뱅가드 뮤직 라운지 18:00 - 01:00'], ['월', '갓포 히미츠 17:30 - 24:00', '22:30 라스트오더', '뱅가드 뮤직 라운지 18:00 - 01:00'], ['화', '갓포 히미츠 17:30 - 24:00', '22:30 라스트오더', '뱅가드 뮤직 라운지 18:00 - 01:00'], ['수', '갓포 히미츠 17:30 - 24:00', '22:30 라스트오더', '뱅가드 뮤직 라운지 18:00 - 01:00'], ['목', '갓포 히미츠 17:30 - 24:00', '22:30 라스트오더', '뱅가드 뮤직 라운지 18:00 - 01:00'], ['금', '갓포 히미츠 17:30 - 01:00', '23:30 라스트오더', '뱅가드 뮤직 라운지 18:00 - 02:00']]",02-515-0066
토리키치 압구정로데오 2호점,이자카야,정보 없음,"서울 강남구 선릉로155길 25 101호, 102호","[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['매일', '17:00 - 01:00']]",0507-1437-1334
토리키치 압구정로데오점,이자카야,정보 없음,서울 강남구 선릉로155길 26 1층,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['매일', '17:00 - 01:00']]",0507-1379-1998
동굴,요리주점,정보 없음,서울 강남구 압구정로50길 25,"[['영업 중', '03:00에 라스트오더', '3시 0분에 라스트오더'], ['토', '18:00 - 04:00', '03:00 라스트오더'], ['일', '18:00 - 01:00', '00:00 라스트오더'], ['월', '18:00 - 01:00', '00:00 라스트오더'], ['화', '18:00 - 01:00', '00:00 라스트오더'], ['수', '18:00 - 01:00', '00:00 라스트오더'], ['목', '18:00 - 01:00', '00:00 라스트오더'], ['금', '18:00 - 04:00', '03:00 라스트오더']]",010-5543-7019
우오하나,이자카야,4.54,서울 강남구 압구정로2길 29,"[['영업 중', '01:30에 영업 종료', '1시 30분에 영업 종료'], ['매일', '17:30 - 01:30']]",010-7569-1487
만미,요리주점,정보 없음,서울 강남구 선릉로157길 23-3 2층 만미,"[['영업 중', '01:15에 라스트오더', '1시 15분에 라스트오더'], ['토', '17:00 - 02:00', '01:15 라스트오더'], ['일', '정기휴무 (매주 일요일)'], ['월', '11:30 - 01:00', '14:30 - 17:30 브레이크타임', '00:15 라스트오더'], ['화', '11:30 - 01:00', '14:30 - 17:30 브레이크타임', '00:15 라스트오더'], ['수', '11:30 - 01:00', '14:30 - 17:30 브레이크타임', '00:15 라스트오더'], ['목', '11:30 - 01:00', '14:30 - 17:30 브레이크타임', '00:15 라스트오더'], ['금', '11:30 - 02:00', '14:30 - 17:30 브레이크타임', '01:15 라스트오더']]",02-547-7888
좋은자리,"맥주,호프",4.43,서울 강남구 강남대로152길 67,정보 없음,010-4801-6074
고향역,포장마차,4.19,서울 강남구 강남대로152길 34,"[['영업 중', '07:00에 영업 종료', '7시 0분에 영업 종료'], ['토', '17:00 - 07:00'], ['일', '17:00 - 05:00'], ['월', '17:00 - 07:00'], ['화', '17:00 - 07:00'], ['수', '17:00 - 07:00'], ['목', '17:00 - 07:00'], ['금', '17:00 - 07:00']]",02-543-4692
바다를훔친언니,포장마차,정보 없음,서울 강남구 강남대로154길 12 1층,"[['영업 중', '01:30에 영업 종료', '1시 30분에 영업 종료'], ['토', '16:30 - 01:30'], ['일', '정기휴무 (매주 일요일)'], ['월', '16:30 - 01:30'], ['화', '16:30 - 01:30'], ['수', '16:30 - 01:30'], ['목', '16:30 - 01:30'], ['금', '16:30 - 01:30'], ['- 매주 일요일 휴무에요~']]",0507-1393-6992
신사 휘공,요리주점,4.68,서울 강남구 강남대로158길 26 1층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '16:00 - 04:00'], ['일', '16:00 - 03:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '16:00 - 03:00'], ['수', '16:00 - 03:00'], ['목', '16:00 - 03:00'], ['금', '16:00 - 04:00']]",010-6602-5033
프레즈드로이,"맥주,호프",정보 없음,서울 강남구 강남대로156길 41,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['매일', '14:00 - 02:00', '01:00 라스트오더'], ['- 주방마감은 새벽1시 주류마감은 새벽1시30분입니다']]",0507-1311-7078
더청춘,포장마차,4.51,서울 강남구 언주로168길 23,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['토', '17:00 - 01:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 01:00'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 01:00']]",02-548-4902
관계,요리주점,4.7,서울 강남구 논현로157길 29 한양아파트 1층 관계,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '18:00 - 02:00', '01:00 라스트오더'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 02:00', '01:00 라스트오더'], ['화', '18:00 - 02:00', '01:00 라스트오더'], ['수', '18:00 - 02:00', '01:00 라스트오더'], ['목', '18:00 - 02:00', '01:00 라스트오더'], ['금', '18:00 - 02:00', '01:00 라스트오더']]",010-4742-5292
ING,요리주점,4.23,서울 강남구 언주로170길 34,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료'], ['토', '17:00 - 06:00'], ['일', '18:00 - 04:00'], ['월', '18:00 - 04:00'], ['화', '18:00 - 04:00'], ['수', '18:00 - 04:00'], ['목', '18:00 - 04:00'], ['금', '17:00 - 06:00']]",02-545-3866
토리키치 압구정로데오점,이자카야,정보 없음,서울 강남구 선릉로155길 26 1층,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['매일', '17:00 - 01:00']]",0507-1379-1998
프레임,요리주점,정보 없음,서울 강남구 도산대로11길 32 2층,"[['영업 중', '23:00에 라스트오더', '23시 0분에 라스트오더'], ['매일', '17:00 - 24:00', '23:00 라스트오더'], ['- 명절 당일 휴무입니다.']]",0507-1373-9731
키보2,이자카야,정보 없음,서울 강남구 강남대로158길 19 1층,"[['영업 중', '22:00에 라스트오더', '22시 0분에 라스트오더'], ['토', '16:00 - 23:00', '22:00 라스트오더'], ['일', '16:00 - 23:00', '22:00 라스트오더'], ['월', '16:00 - 24:00', '23:00 라스트오더'], ['화', '16:00 - 24:00', '23:00 라스트오더'], ['수', '16:00 - 24:00', '23:00 라스트오더'], ['목', '16:00 - 24:00', '23:00 라스트오더'], ['금', '16:00 - 24:00', '23:00 라스트오더']]",0507-1490-2222
수리다라,요리주점,4.61,서울 강남구 선릉로155길 25 1층 수리다라,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료'], ['토', '17:30 - 06:00'], ['일', '17:30 - 03:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:30 - 03:00'], ['수', '17:30 - 03:00'], ['목', '17:30 - 03:00'], ['금', '17:30 - 06:00']]",0507-1381-5150
서리달,요리주점,4.54,서울 강남구 도산대로1길 36 1층,"[['영업 중', '23:00에 영업 종료', '23시 0분에 영업 종료'], ['토', '17:00 - 23:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 23:00'], ['화', '17:00 - 23:00'], ['수', '17:00 - 23:00'], ['목', '17:00 - 23:00'], ['금', '17:00 - 23:00']]",0507-1394-8233
술단지,포장마차,정보 없음,서울 강남구 강남대로152길 21 2층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '17:00 - 04:00'], ['일', '17:00 - 23:30'], ['월', '17:00 - 02:00'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 04:00']]",0507-1397-3637
갓포우오,이자카야,정보 없음,서울 강남구 강남대로156길 12 1층,"[['영업 중', '01:30에 영업 종료', '1시 30분에 영업 종료'], ['매일', '17:30 - 01:30']]",010-7927-1487
타츠야,이자카야,정보 없음,"서울 강남구 강남대로158길 21 1층 101호(신사동, 홍인빌딩)","[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['토', '16:30 - 01:00', '00:00 라스트오더'], ['일', '16:30 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더']]",0507-1357-7743
강남주막다방,요리주점,정보 없음,서울 강남구 가로수길 16 덕암빌딩 지하1층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더'], ['토', '15:30 - 03:00', '02:00 라스트오더'], ['일', '15:30 - 02:00', '01:00 라스트오더'], ['월', '15:30 - 03:00', '02:00 라스트오더'], ['화', '15:30 - 03:00', '02:00 라스트오더'], ['수', '15:30 - 03:00', '02:00 라스트오더'], ['목', '15:30 - 03:00', '02:00 라스트오더'], ['금', '15:30 - 03:00', '02:00 라스트오더'], ['- 미리 예약하시면 오픈시간 협의조정 가능합니다^^']]",0507-1399-0720
무탈 압구정점,요리주점,정보 없음,서울 강남구 압구정로50길 27 2층,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료'], ['토', '18:00 - 06:00'], ['일', '18:00 - 02:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 06:00']]",0507-1340-3291
마리모 신사동점,이자카야,4.58,서울 강남구 도산대로49길 10-1 수한빌딩 1층,"[['영업 중', '03:00에 라스트오더', '3시 0분에 라스트오더'], ['토', '18:00 - 04:00', '03:00 라스트오더'], ['일', '18:00 - 04:00', '03:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 04:00', '03:00 라스트오더'], ['수', '18:00 - 04:00', '03:00 라스트오더'], ['목', '18:00 - 04:00', '03:00 라스트오더'], ['금', '18:00 - 04:00', '03:00 라스트오더'], ['- 23년 설 연휴 21,22,23일 휴무 / 24일 영업']]",02-545-5885
도깨비포차,요리주점,정보 없음,"서울 강남구 압구정로50길 23 2층, 3층","[['24시간 영업', '연중무휴', '연중무휴'], ['매일', '00:00 - 24:00']]",070-4212-9637
극락 도산,술집,정보 없음,서울 강남구 선릉로155길 29 2층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더'], ['토', '17:00 - 03:00', '02:00 라스트오더'], ['일', '17:00 - 24:00', '23:00 라스트오더'], ['월', '18:00 - 02:00', '01:00 라스트오더'], ['화', '18:00 - 02:00', '01:00 라스트오더'], ['수', '18:00 - 02:00', '01:00 라스트오더'], ['목', '18:00 - 02:00', '01:00 라스트오더'], ['금', '18:00 - 03:00', '02:00 라스트오더']]",0507-1361-5079
이자카야화분,이자카야,4.94,서울 강남구 강남대로156길 31-3 지하1층,"[['영업 중', '22:30에 라스트오더', '22시 30분에 라스트오더'], ['토', '17:30 - 23:30', '22:30 라스트오더'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:30 - 23:30', '22:30 라스트오더'], ['화', '17:30 - 23:30', '22:30 라스트오더'], ['수', '17:30 - 23:30', '22:30 라스트오더'], ['목', '17:30 - 23:30', '22:30 라스트오더'], ['금', '17:30 - 23:30', '22:30 라스트오더']]",0507-1425-5671
기세끼 신사점,이자카야,4.49,서울 강남구 강남대로152길 42 지하 1층,"[['영업 중', '03:00에 라스트오더', '3시 0분에 라스트오더'], ['매일', '17:30 - 04:30', '03:00 라스트오더'], ['- 라스트오더 3시~3시 30분 식사종료 4시~4시 30분']]",0507-1405-4577
압쿠아맨포차,포장마차,정보 없음,서울 강남구 언주로172길 66 1층,"[['영업 중', '04:00에 라스트오더', '4시 0분에 라스트오더'], ['매일', '18:00 - 05:00', '04:00 라스트오더']]",02-6953-7542
호시,이자카야,4.83,서울 강남구 선릉로161길 15-4,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 24:00', '23:00 라스트오더'], ['화', '17:00 - 24:00', '23:00 라스트오더'], ['수', '17:00 - 24:00', '23:00 라스트오더'], ['목', '17:00 - 24:00', '23:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['- 매주 일요일 휴무']]",0507-1458-7173
교텐,이자카야,4.44,서울 강남구 강남대로160길 23,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['토', '17:00 - 24:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00']]",02-511-5232
반반포차 1호점,포장마차,정보 없음,서울 강남구 언주로168길 40 1층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '18:00 - 04:00'], ['일', '18:00 - 01:00'], ['월', '18:00 - 01:00'], ['화', '18:00 - 01:00'], ['수', '18:00 - 01:00'], ['목', '18:00 - 01:00'], ['금', '18:00 - 04:00']]",010-5828-3437
예술가,요리주점,4.54,서울 강남구 언주로170길 35 2층 예술가 201호,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '17:00 - 03:00'], ['일', '17:00 - 03:00'], ['월', '18:00 - 03:00'], ['화', '18:00 - 03:00'], ['수', '18:00 - 03:00'], ['목', '18:00 - 03:00'], ['금', '18:00 - 03:00']]",0507-1430-1103
압꾸리,요리주점,4.64,서울 강남구 압구정로48길 36 1층,"[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료'], ['토', '18:30 - 05:00'], ['일', '18:30 - 05:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:30 - 05:00'], ['수', '18:30 - 05:00'], ['목', '18:30 - 05:00'], ['금', '18:30 - 05:00'], ['- 매주 월요일 휴무']]",0507-1329-6391
신음정,요리주점,정보 없음,"서울 강남구 논현로175길 15 1, 2층","[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더'], ['토', '11:30 - 02:00', '15:30 - 17:00 브레이크타임', '01:30 라스트오더'], ['일', '11:30 - 02:00', '15:30 - 17:00 브레이크타임', '01:30 라스트오더'], ['월', '11:30 - 24:00', '15:30 - 17:00 브레이크타임', '23:30 라스트오더'], ['화', '11:30 - 02:00', '15:30 - 17:00 브레이크타임', '01:30 라스트오더'], ['수', '11:30 - 02:00', '15:30 - 17:00 브레이크타임', '01:30 라스트오더'], ['목', '11:30 - 02:00', '15:30 - 17:00 브레이크타임', '01:30 라스트오더'], ['금', '11:30 - 02:00', '15:30 - 17:00 브레이크타임', '01:30 라스트오더']]",0507-1423-1070
하얀상회,요리주점,정보 없음,서울 강남구 선릉로157길 27-4,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['토', '18:00 - 24:00'], ['일', '18:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00']]",0507-1342-5239
호야,포장마차,4.27,서울 강남구 압구정로2길 46 강남상가1층 호야,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['토', '18:00 - 01:00'], ['일', '18:00 - 01:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 02:00']]",02-543-7703
이월육일,요리주점,정보 없음,서울 강남구 강남대로 628 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '17:00 - 02:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 02:00'], ['화', '17:00 - 02:00'], ['수', '17:00 - 02:00'], ['목', '17:00 - 02:00'], ['금', '17:00 - 02:00']]",0507-1331-7811
인사동촌,요리주점,4.3,서울 강남구 강남대로152길 29,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료'], ['토', '17:30 - 06:00'], ['일', '17:30 - 06:00'], ['월', '17:30 - 05:00'], ['화', '17:30 - 05:00'], ['수', '17:30 - 05:00'], ['목', '17:30 - 05:00'], ['금', '17:30 - 05:00']]",02-511-3151
봉인,"맥주,호프",정보 없음,서울 강남구 압구정로10길 30-9 1층 봉인,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['토', '15:00 - 01:00'], ['일', '15:00 - 24:00'], ['월', '17:00 - 24:00'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 01:00']]",02-545-7020
게판,요리주점,정보 없음,서울 강남구 선릉로157길 14-7 1층 게판,"[['영업 중', '08:00에 영업 종료', '8시 0분에 영업 종료'], ['토', '18:00 - 08:00'], ['일', '18:00 - 08:00'], ['월', '18:00 - 06:00'], ['화', '18:00 - 06:00'], ['수', '18:00 - 06:00'], ['목', '18:00 - 06:00'], ['금', '18:00 - 06:00']]",0507-1463-1244
신사몽,요리주점,정보 없음,서울 강남구 강남대로160길 49 2층,"[['영업 중', '24:00에 영업 종료', '0시 0분에 영업 종료'], ['토', '17:00 - 24:00'], ['일', '17:00 - 24:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 24:00'], ['수', '17:00 - 24:00'], ['목', '17:00 - 24:00'], ['금', '17:00 - 24:00']]",0507-1352-2362
서울황태,요리주점,3.86,서울 강남구 도산대로51길 37 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '19:00 - 02:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '19:00 - 02:00'], ['화', '19:00 - 02:00'], ['수', '19:00 - 02:00'], ['목', '19:00 - 02:00'], ['금', '19:00 - 02:00']]",02-511-5726
달팽이포차,포장마차,정보 없음,서울 강남구 압구정로50길 28 101동 1층 111호,"[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료'], ['토', '17:00 - 05:00'], ['일', '17:00 - 04:00'], ['월', '17:00 - 04:00'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 04:00'], ['목', '17:00 - 04:00'], ['금', '17:00 - 05:00']]",02-544-6669
회장님댁 신사점,요리주점,4.41,"서울 강남구 강남대로156길 46 2층, 3층","[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료', '펼쳐보기']]",010-3163-5566
부엉이산장 신사점,요리주점,정보 없음,서울 강남구 도산대로11길 31-4 1층,"[['영업 중', '00:30에 라스트오더', '0시 30분에 라스트오더'], ['매일', '16:00 - 01:30', '00:30 라스트오더']]",010-3383-0250
금별맥주 강남신사점,"맥주,호프",4.64,서울 강남구 압구정로2길 49 1층,"[['영업 중', '02:30에 라스트오더', '2시 30분에 라스트오더'], ['토', '11:30 - 03:00', '02:30 라스트오더'], ['일', '11:30 - 02:00', '01:30 라스트오더'], ['월', '11:30 - 02:00', '01:30 라스트오더'], ['화', '11:30 - 02:00', '01:30 라스트오더'], ['수', '11:30 - 02:00', '01:30 라스트오더'], ['목', '11:30 - 02:00', '01:30 라스트오더'], ['금', '11:30 - 03:00', '02:30 라스트오더']]",02-512-8988
부쉬윅,바(BAR),4.77,서울 강남구 선릉로153길 34 지하 1층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '20:00 - 04:00'], ['일', '20:00 - 01:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '정기휴무 (매주 수요일)'], ['목', '20:00 - 01:00'], ['금', '20:00 - 04:00']]",010-8482-8432
라이트룸,바(BAR),정보 없음,서울 강남구 선릉로157길 20-5 지하층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료'], ['토', '17:00 - 04:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '정기휴무 (매주 수요일)'], ['목', '17:00 - 04:00'], ['금', '17:00 - 04:00']]",0507-1353-8414
제일샴페인,와인,정보 없음,서울 강남구 압구정로10길 30-8 2층,"[['영업 중', '00:00에 라스트오더', '0시 0분에 라스트오더'], ['토', '15:00 - 01:00', '00:00 라스트오더'], ['일', '15:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더']]",0507-1365-7481
롱타임노씨 신사점,"맥주,호프",4.71,서울 강남구 강남대로152길 15 2층,"[['영업 중', '00:30에 라스트오더', '0시 30분에 라스트오더'], ['토', '14:00 - 02:00', '00:30 라스트오더'], ['일', '14:00 - 24:00', '22:30 라스트오더'], ['월', '17:00 - 01:00', '23:30 라스트오더'], ['화', '17:00 - 01:00', '23:30 라스트오더'], ['수', '17:00 - 01:00', '23:30 라스트오더'], ['목', '17:00 - 01:00', '23:30 라스트오더'], ['금', '17:00 - 02:00', '00:30 라스트오더']]",0507-1329-6463
김봉남포장마차 가로수길근처점,포장마차,3.73,서울 강남구 도산대로17길 12,정보 없음,02-3217-9292
일곱잔,와인,4.96,서울 강남구 도산대로11길 5 2층 202호,"[['영업 중', '23:15에 라스트오더', '23시 15분에 라스트오더'], ['토', '17:00 - 24:00', '23:15 라스트오더'], ['일', '17:00 - 24:00', '23:15 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '18:00 - 24:00', '23:15 라스트오더'], ['수', '18:00 - 24:00', '23:15 라스트오더'], ['목', '18:00 - 24:00', '23:15 라스트오더'], ['금', '18:00 - 24:00', '23:15 라스트오더']]",0507-1326-8158
용용선생 신사역점,요리주점,정보 없음,서울 강남구 강남대로152길 17 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['매일', '17:00 - 02:00', '01:00 라스트오더']]",02-6930-5968
코다차야 신사점,이자카야,4.27,서울 강남구 압구정로14길 6 b1 코다차야,"[['영업 중', '01:00에 영업 종료', '1시 0분에 영업 종료'], ['매일', '17:00 - 01:00'], ['생생정보통 559회, 12.12.03.', '2012년 12월 3일', ' 펼쳐보기'], [''], ['']]",02-518-8883
변두리비스트로,와인,4.77,서울 강남구 도산대로1길 36,"[['영업 중', '23:30에 영업 종료', '23시 30분에 영업 종료'], ['토', '17:00 - 23:30'], ['일', '정기휴무 (매주 일요일)'], ['월', '17:00 - 23:30'], ['화', '17:00 - 23:30'], ['수', '17:00 - 23:30'], ['목', '17:00 - 23:30'], ['금', '17:00 - 23:30']]",0507-1409-5969
하이볼가든,바(BAR),4.76,서울 강남구 논현로161길 39,"[['영업 중', '00:50에 라스트오더', '0시 50분에 라스트오더'], ['토', '15:30 - 01:00', '00:50 라스트오더'], ['일', '15:30 - 01:00', '00:50 라스트오더'], ['월', '15:30 - 01:00', '00:50 라스트오더'], ['화', '15:30 - 01:00', '00:50 라스트오더'], ['수', '15:30 - 01:00', '00:50 라스트오더'], ['목', '15:30 - 01:00', '00:50 라스트오더'], ['금', '15:30 - 01:00', '00:50 라스트오더'], ['생방송오늘저녁 167회, 15.07.16.', '2015년 7월 16일', ' 펼쳐보기'], [''], [''], [''], [''], ['']]",0507-1331-4636
생활맥주 압구정로데오점,"맥주,호프",4.29,서울 강남구 압구정로50길 5-12,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '16:30 - 02:00'], ['일', '16:30 - 24:00'], ['월', '16:30 - 01:00'], ['화', '16:30 - 01:00'], ['수', '16:30 - 01:00'], ['목', '16:30 - 01:00'], ['금', '16:30 - 02:00']]",02-515-8679
어슬렁,바(BAR),정보 없음,서울 강남구 가로수길 26 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '16:00 - 02:00'], ['일', '17:00 - 01:00'], ['월', '17:00 - 01:00'], ['화', '17:00 - 01:00'], ['수', '17:00 - 01:00'], ['목', '17:00 - 01:00'], ['금', '17:00 - 02:00']]",010-3447-8840
