shop_name,shop_type,shop_star_rating,shop_address,shop_time_info,shop_contact
퓨전선술집,이자카야,4.31,서울 마포구 양화로6길 38 3F,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기'], ['수요미식회 109회, 17.03.15.', '2017년 3월 15일', ' 도미가마구이/은대구미소야끼']]",02-335-4764
트릴로지,바(BAR),4.2,서울 마포구 월드컵로1길 7,"[['영업 종료', '19:00에 영업 시작', '19시 0분에 영업 시작', '펼쳐보기']]",0507-1367-0846
펍트라이브,"맥주,호프",4.63,서울 마포구 독막로3길 7,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '18:00 - 03:00']]",02-323-8440
합정포차포차,포장마차,4.63,서울 마포구 독막로3길 7,[],정보 없음
철스뮤직,"맥주,호프",4.38,서울 마포구 월드컵로1길 3 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '19:00 - 02:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '19:00 - 02:00'], ['화', '19:00 - 02:00'], ['수', '19:00 - 02:00'], ['목', '19:00 - 02:00'], ['금', '19:00 - 02:00']]",0507-1364-1247
Vinyl Music,바(BAR),정보 없음,서울 마포구 토정로 27 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '19:00 - 02:00'], ['일', '19:00 - 02:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '19:00 - 02:00'], ['목', '19:00 - 02:00'], ['금', '19:00 - 02:00']]",0507-1418-0105
도쿠로야,요리주점,정보 없음,서울 마포구 동교로 56-1,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더'], ['토', '18:00 - 02:00', '01:30 라스트오더'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 02:00', '01:30 라스트오더'], ['화', '18:00 - 02:00', '01:30 라스트오더'], ['수', '18:00 - 02:00', '01:30 라스트오더'], ['목', '18:00 - 02:00', '01:30 라스트오더'], ['금', '18:00 - 02:00', '01:30 라스트오더']]",0507-1416-5442
맹금류,요리주점,정보 없음,서울 마포구 토정로 27-1 지1층 101호,"[['영업 중', '05:50에 라스트오더', '5시 50분에 라스트오더'], ['토', '18:00 - 06:00', '05:50 라스트오더'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 06:00', '05:50 라스트오더'], ['화', '18:00 - 06:00', '05:50 라스트오더'], ['수', '18:00 - 06:00', '05:50 라스트오더'], ['목', '18:00 - 06:00', '05:50 라스트오더'], ['금', '18:00 - 06:00', '05:50 라스트오더']]",0507-1436-5507
LP 메모리,"맥주,호프",정보 없음,서울 마포구 월드컵로3길 27 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 24:00'], ['화', '18:00 - 24:00'], ['수', '18:00 - 24:00'], ['목', '18:00 - 24:00'], ['금', '18:00 - 24:00'], ['토', '18:00 - 24:00'], ['- 일요일 휴무.예약시영업']]",070-7622-4823
마이드링크뮤지엄,요리주점,정보 없음,서울 마포구 성지3길 61 B1F,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 23:00', '22:30 라스트오더'], ['수', '17:00 - 23:00', '22:30 라스트오더'], ['목', '17:00 - 23:00', '22:30 라스트오더'], ['금', '17:00 - 24:00', '23:30 라스트오더'], ['토', '17:00 - 24:00', '23:30 라스트오더'], ['- 23시이후 조기마감 할수있으니 방문전 확인해주세요 :)']]",070-8287-1707
향락,와인,정보 없음,서울 마포구 양화로6길 38 지하1층,"[['영업 중', '03:45에 라스트오더', '3시 45분에 라스트오더'], ['토', '19:00 - 04:00', '03:45 라스트오더'], ['일', '19:00 - 04:00', '03:45 라스트오더'], ['월', '20:00 - 04:00', '03:45 라스트오더'], ['화', '20:00 - 04:00', '03:45 라스트오더'], ['수', '20:00 - 04:00', '03:45 라스트오더'], ['목', '20:00 - 04:00', '03:45 라스트오더'], ['금', '19:00 - 04:00', '03:45 라스트오더'], ['- 손님이 안 계시면 새벽 3시에 닫습니다.']]",010-2445-5364
고봉이네,요리주점,4.87,서울 마포구 포은로 38 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기'], ['']]",0507-1358-9050
LO.ONE highball,바(BAR),4.87,서울 마포구 포은로 38 1층,"[['영업 종료', '18:00에 영업 시작', '18시 0분에 영업 시작', '펼쳐보기']]",0507-1440-5153
펀비어킹 마포 메세나폴리스점,"맥주,호프",4.59,서울 마포구 월드컵로3길 31-5 2층,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",02-338-8253
자색휴일,요리주점,4.03,서울 마포구 양화로3길 10,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",02-6813-9851
포차 프리,포장마차,4.54,서울 마포구 양화로6길 32 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1413-0928
대박노가리,"맥주,호프",4.43,서울 마포구 양화로3길 37-1 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",070-8238-6160
바울프,술집,4.01,서울 마포구 월드컵로1길 45,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",010-5219-5453
루퍼 라운지,바(BAR),4.48,서울 마포구 독막로 31-3 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1416-0527
투다리 합정점,"오뎅,꼬치",4.23,서울 마포구 월드컵로1길 5,정보 없음,02-333-9725
달의다락,"맥주,호프",4.23,서울 마포구 월드컵로1길 5,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '18:00 - 02:00'], ['일', '18:00 - 02:00'], ['월', '18:00 - 02:00'], ['화', '18:00 - 02:00'], ['수', '18:00 - 02:00'], ['목', '18:00 - 02:00'], ['금', '18:00 - 02:00']]",02-1232-1234
구름공방 합정역점,"맥주,호프",4.68,서울 마포구 독막로5길 8,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료', '펼쳐보기']]",02-335-4679
시퀀스,바(BAR),4.52,서울 마포구 독막로3길 8 2층,"[['영업 중', '03:00에 라스트오더', '3시 0분에 라스트오더', '펼쳐보기'], ['']]",0507-1382-9808
Non mainstreamers,바(BAR),정보 없음,서울 마포구 포은로 54,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '정기휴무 (매주 월요일)'], ['화', '20:00 - 01:00', '00:30 라스트오더'], ['수', '20:00 - 01:00', '00:30 라스트오더'], ['목', '20:00 - 01:00', '00:30 라스트오더'], ['금', '20:00 - 01:00', '00:30 라스트오더'], ['토', '20:00 - 01:00', '00:30 라스트오더']]",0507-1339-9607
도화몽,요리주점,정보 없음,서울 마포구 독막로 53 1층 101호,"[['영업 중', '04:00에 라스트오더', '4시 0분에 라스트오더'], ['토', '17:00 - 05:00', '04:00 라스트오더'], ['일', '17:00 - 05:00', '04:00 라스트오더'], ['월', '17:00 - 05:00', '04:00 라스트오더'], ['화', '17:00 - 05:00', '04:00 라스트오더'], ['수', '17:00 - 05:00', '04:00 라스트오더'], ['목', '17:00 - 05:00', '04:00 라스트오더'], ['금', '17:00 - 05:00', '04:00 라스트오더'], ['- 7월 4일 금일은 임시 휴무일 입니다. 내일 만나요~']]",02-324-1331
오비베어 합정점,"맥주,호프",4.36,서울 마포구 월드컵로3길 35,정보 없음,010-7631-7417
포차 5 3 0,"맥주,호프",4.36,서울 마포구 월드컵로3길 35,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",070-8780-3018
샹젤리제,와인,4.43,서울 마포구 양화로6길 10 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1489-2084
카우카우펍 합정점,"맥주,호프",4.9,서울 마포구 독막로 55 1동,"[['영업 중', '05:00에 영업 종료', '5시 0분에 영업 종료', '펼쳐보기'], ['굿모닝대한민국 310회, 12.08.02.', '2012년 8월 2일', ' 맥주']]",02-325-5353
루나,요리주점,4.51,서울 마포구 독막로 10,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",0507-1322-9924
오드키치맨션,바(BAR),정보 없음,서울 마포구 독막로3길 8 지하1층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '19:30 - 03:00'], ['일', '19:30 - 02:00'], ['월', '19:30 - 02:00'], ['화', '19:30 - 02:00'], ['수', '19:30 - 02:00'], ['목', '19:30 - 02:00'], ['금', '19:30 - 03:00']]",0507-1423-1935
DAWN,바(BAR),정보 없음,서울 마포구 양화로1길 25 지층,정보 없음,010-2307-9493
오쿠보이자카야,이자카야,정보 없음,서울 마포구 월드컵로3길 31-8 1.5층 오쿠보이자카야,정보 없음,0507-1380-3555
인디고 바,바(BAR),정보 없음,서울 마포구 독막로8길 3 삼성3빌딩 B1,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무'], ['일', '정기휴무 (매주 일요일)'], ['월', '20:00 - 02:00'], ['화', '20:00 - 02:00'], ['수', '20:00 - 02:00'], ['목', '20:00 - 02:00'], ['금', '20:00 - 02:00'], ['토', '정기휴무 (매주 토요일)']]",02-322-4138
화류,이자카야,정보 없음,서울 마포구 성지5길 19 1층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 01:00', '00:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '17:00 - 01:00', '00:00 라스트오더'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '17:00 - 01:00', '00:00 라스트오더']]",0507-1376-8310
번가,유흥주점,정보 없음,서울 마포구 성지3길 69 지하1층,"[['영업 종료', '19:00에 영업 시작', '19시 0분에 영업 시작'], ['매일', '19:00 - 21:00']]",0507-1353-1631
삐친노가리,"맥주,호프",4.33,서울 마포구 독막로 55,정보 없음,02-333-8292
빙하,요리주점,4.33,서울 마포구 독막로 55,정보 없음,0507-1411-0806
인,이자카야,정보 없음,서울 마포구 포은로 39 1층 빨간지붕 펍자까야”인”,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '19:00 - 03:00'], ['- 코로나격상으로인한 조정시간입니다']]",0507-1414-0050
바다와농부,요리주점,3.91,서울 마포구 월드컵로3길 31-4,정보 없음,정보 없음
노가리의숲,"맥주,호프",3.91,서울 마포구 월드컵로3길 31-4,정보 없음,정보 없음
OB베어,술집,4.51,서울 마포구 월드컵로3길 35,정보 없음,정보 없음
offmoment,이자카야,4.51,서울 마포구 월드컵로3길 35,정보 없음,정보 없음
샤이닝스타,바(BAR),정보 없음,서울 마포구 독막로8길 15 1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '12:00 - 02:00'], ['일', '12:00 - 02:00'], ['월', '10:00 - 02:00'], ['화', '10:00 - 02:00'], ['수', '10:00 - 02:00'], ['목', '10:00 - 02:00'], ['금', '10:00 - 02:00']]",02-3141-0150
88 홀리데이,요리주점,4.56,서울 마포구 양화로6길 32,정보 없음,정보 없음
AMERICAN WHISKEY BAR,바(BAR),4.56,서울 마포구 양화로6길 32,정보 없음,정보 없음
한강,술집,정보 없음,서울 마포구 독막로 2,정보 없음,02-334-5633
이자카야준꼬,이자카야,정보 없음,서울 마포구 포은로 12 이자카야준꼬,정보 없음,정보 없음
아초,"맥주,호프",정보 없음,서울 마포구 포은로 25,정보 없음,02-332-4637
전야제,술집,정보 없음,서울 마포구 양화로6길 50,정보 없음,정보 없음
바샤인II,바(BAR),정보 없음,서울 마포구 월드컵로3길 31-6,정보 없음,정보 없음
줍,술집,정보 없음,서울 마포구 포은로 40,정보 없음,정보 없음
에너지,요리주점,정보 없음,서울 마포구 포은로 43-1 에너지,정보 없음,정보 없음
소주방,요리주점,4.03,서울 마포구 양화로3길 10,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1351-0896
맥주왕명주,"맥주,호프",4.5,"서울 마포구 동교로 266-12 1층,2층","[['영업 중', '03:30에 라스트오더', '3시 30분에 라스트오더', '펼쳐보기'], ['']]",0507-1332-9305
쿠시노주방,이자카야,4.73,서울 마포구 어울마당로 147-1 동원빌딩 1층,"[['영업 중', '00:30에 라스트오더', '0시 30분에 라스트오더', '펼쳐보기']]",010-7245-0503
홍콩포차,요리주점,4.39,서울 마포구 동교로 218-1 지하1층 쿠시노주방,"[['영업 중', '06:00에 영업 종료', '6시 0분에 영업 종료', '펼쳐보기']]",0507-1335-4002
락소울윙,요리주점,4.87,서울 마포구 와우산로21길 26 2층,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작', '펼쳐보기']]",0507-1376-4268
전주상회,요리주점,4.87,서울 마포구 와우산로21길 26 2층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더', '펼쳐보기']]",0507-1397-9777
훈민정음 서울합정점,요리주점,4.46,서울 마포구 성미산로 195 106호,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",02-336-1447
연주방,요리주점,4.52,서울 마포구 독막로7길 21,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작', '펼쳐보기'], ['']]",010-4346-4026
상수주택,요리주점,4.51,서울 마포구 동교로46길 7 주차장 쪽 반지층,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작', '펼쳐보기']]",0507-1313-4083
당인리극장,술집,4.53,서울 마포구 양화로6길 21 2층 당인리극장,"[['영업 중', '03:00에 라스트오더', '3시 0분에 라스트오더', '펼쳐보기'], ['']]",070-4065-6602
무채색,요리주점,4.53,서울 마포구 양화로6길 21 2층 당인리극장,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기'], ['생방송투데이 3239회, 23.02.22.', '2023년 2월 22일', ' 수비드삼겹물수육']]",0507-1354-4046
미식가주택,요리주점,정보 없음,서울 마포구 와우산로 15-5 1층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['일', '17:00 - 23:00', '22:00 라스트오더'], ['월', '18:00 - 24:00', '23:00 라스트오더'], ['화', '18:00 - 24:00', '23:00 라스트오더'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '17:00 - 23:00', '22:00 라스트오더']]",0507-1329-9808
참새방앗간,요리주점,4.35,서울 영등포구 당산로52길 8,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['토', '16:00 - 02:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '16:00 - 02:00'], ['화', '16:00 - 02:00'], ['수', '16:00 - 02:00'], ['목', '16:00 - 02:00'], ['금', '16:00 - 02:00']]",02-2675-1199
금호동매운닭발,요리주점,4.35,서울 영등포구 당산로52길 8,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",0507-1461-7630
지하102호 1호점,이자카야,4.72,서울 마포구 양화로6길 57-22 지층 102호,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더'], ['토', '15:00 - 03:00', '02:00 라스트오더'], ['일', '15:00 - 03:00', '02:00 라스트오더'], ['월', '16:00 - 02:00', '01:00 라스트오더'], ['화', '16:00 - 02:00', '01:00 라스트오더'], ['수', '16:00 - 02:00', '01:00 라스트오더'], ['목', '16:00 - 02:00', '01:00 라스트오더'], ['금', '15:00 - 03:00', '02:00 라스트오더']]",0507-1308-8648
서교주담 망원,요리주점,4.72,서울 마포구 양화로6길 57-22 지층 102호,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",010-2633-7974
양화포차,요리주점,4.72,서울 영등포구 선유로52길 14-1 2층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1359-2521
이제,요리주점,4.72,서울 영등포구 선유로52길 14-1 2층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1414-1599
몽주방,요리주점,정보 없음,서울 마포구 독막로7길 20 1층,"[['영업 중', '02:30에 영업 종료', '2시 30분에 영업 종료'], ['매일', '16:00 - 02:30'], ['줄서는식당 37회, 22.10.10.', '2022년 10월 10일', ' 압력밥솥닭볶음탕/소고기다타키/창난젓크림치즈/통삼겹김치찜']]",0507-1364-7875
주무대,요리주점,4.54,서울 마포구 와우산로3길 32,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작', '펼쳐보기']]",0507-1440-1221
조선시대,요리주점,4.54,서울 마포구 와우산로3길 32,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",0507-1478-1045
연술집,요리주점,4.83,서울 마포구 연희로1길 36 2층 201호,"[['영업 종료', '15:00에 영업 시작', '15시 0분에 영업 시작'], ['일', '15:00 - 24:00'], ['월', '15:00 - 24:00'], ['화', '15:00 - 24:00'], ['수', '15:00 - 24:00'], ['목', '15:00 - 24:00'], ['금', '15:00 - 01:00'], ['토', '15:00 - 01:00'], ['- 4/20 휴무입니다.']]",0507-1358-3675
홍대공감,이자카야,4.83,서울 마포구 연희로1길 36 2층 201호,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기'], ['']]",0507-1319-1675
복덕방내추럴막걸리집,요리주점,4.55,서울 마포구 포은로8길 5,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 24:00', '23:00 라스트오더'], ['월', '정기휴무 (매주 월요일)'], ['화', '정기휴무 (매주 화요일)'], ['수', '18:00 - 24:00', '23:00 라스트오더'], ['목', '18:00 - 24:00', '23:00 라스트오더'], ['금', '18:00 - 24:00', '23:00 라스트오더'], ['토', '16:00 - 24:00', '23:00 라스트오더']]",070-8864-1414
정주일가,요리주점,4.55,서울 마포구 포은로8길 5,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기'], ['놀라운토요일 195회, 22.01.15.', '2022년 1월 15일', ' 차돌된장전골']]",0507-1396-4083
동동포차DDPC,요리주점,4.7,서울 마포구 독막로3길 30 1층,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['매일', '17:00 - 03:00']]",02-336-0358
당산의밤,이자카야,4.7,서울 마포구 독막로3길 30 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기'], ['']]",02-2069-0585
심야식당밤,이자카야,4.79,서울 마포구 와우산로29바길 16 반지층 심야식당밤,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료'], ['매일', '17:00 - 02:00']]",0507-1383-3321
개화기요정,요리주점,4.79,서울 마포구 와우산로29바길 16 반지층 심야식당밤,"[['일요일 17:00 - 02:00', '펼쳐보기'], [''], [''], [''], [''], [''], ['']]",02-325-6677
서플라이디팟,"맥주,호프",4.86,서울 마포구 잔다리로 4 2층,"[['영업 종료', '10:00에 영업 시작', '10시 0분에 영업 시작'], ['일', '10:00 - 22:00'], ['월', '10:00 - 22:00'], ['화', '10:00 - 22:00'], ['수', '10:00 - 22:00'], ['목', '10:00 - 22:00'], ['금', '10:00 - 22:00'], ['토', '10:00 - 22:00']]",010-9311-2431
너랑나랑호프,"맥주,호프",4.86,서울 마포구 잔다리로 4 2층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기'], ['식객허영만의백반기행 15회, 19.09.06.', '2019년 9월 6일', ' 육전/가자미튀김']]",010-4422-5157
사카바 토리야,이자카야,4.39,서울 마포구 월드컵로 61,"[['영업 중', '01:30에 라스트오더', '1시 30분에 라스트오더', '펼쳐보기'], [''], ['생방송투데이 3197회, 22.12.22.', '2022년 12월 22일', ' 일본식닭꼬치']]",0507-1353-4741
우규,이자카야,4.93,서울 마포구 독막로3길 21 1.5층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",0507-1448-3465
미자카야,이자카야,4.93,서울 마포구 독막로3길 21 1.5층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기'], [''], ['휴무일', '07/17']]",0507-1362-7637
계담다,요리주점,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더'], ['토', '12:00 - 02:00', '01:00 라스트오더'], ['일', '12:00 - 01:00', '00:00 라스트오더'], ['월', '12:00 - 01:00', '00:00 라스트오더'], ['화', '12:00 - 01:00', '00:00 라스트오더'], ['수', '12:00 - 01:00', '00:00 라스트오더'], ['목', '12:00 - 01:00', '00:00 라스트오더'], ['금', '12:00 - 02:00', '01:00 라스트오더'], ['맛있는녀석들 418회, 23.02.24.', '2023년 2월 24일', ' 김치/백김치', '펼쳐보기'], [''], [''], [''], [''], ['']]",0507-1321-1881
슈퍼룸방구,포장마차,4.43,"서울 마포구 동교로38길 33-20 지1층, 1층","[['24시간 영업', '연중무휴', '연중무휴', '펼쳐보기']]",010-4269-3461
코지로,이자카야,정보 없음,서울 영등포구 선유동2로 73 3층 코지로,"[['영업 중', '03:00에 영업 종료', '3시 0분에 영업 종료'], ['토', '18:00 - 03:00'], ['일', '정기휴무 (매주 일요일)'], ['월', '18:00 - 03:00'], ['화', '18:00 - 03:00'], ['수', '18:00 - 03:00'], ['목', '18:00 - 03:00'], ['금', '18:00 - 03:00']]",0507-1412-2933
쏘슐랭,요리주점,4.73,서울 마포구 동교로46길 9 상가1층,"[['영업 종료', '17:00에 영업 시작', '17시 0분에 영업 시작'], ['매일', '17:00 - 24:00', '23:00 라스트오더']]",0507-1397-8483
심야식당하스,이자카야,4.73,서울 마포구 동교로46길 9 상가1층,"[['영업 중', '02:00에 영업 종료', '2시 0분에 영업 종료', '펼쳐보기']]",070-8888-0198
시실리,요리주점,4.45,서울 마포구 연희로1길 19,"[['영업 중', '04:00에 영업 종료', '4시 0분에 영업 종료', '펼쳐보기']]",0507-1309-8117
몽주막,요리주점,정보 없음,서울 마포구 독막로9길 12 1층 몽주막,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더'], ['토', '15:00 - 02:30', '02:00 라스트오더'], ['일', '15:30 - 01:00', '00:30 라스트오더'], ['월', '16:00 - 01:00', '00:30 라스트오더'], ['화', '16:00 - 01:00', '00:30 라스트오더'], ['수', '16:00 - 01:00', '00:30 라스트오더'], ['목', '16:00 - 01:00', '00:30 라스트오더'], ['금', '16:00 - 02:30', '02:00 라스트오더']]",0507-1353-3844
콘티키빠,요리주점,4.94,서울 마포구 동교로 227-1 지하 1층,"[['영업 중', '02:00에 라스트오더', '2시 0분에 라스트오더', '펼쳐보기']]",010-2105-3760
바다약방,요리주점,4.94,서울 마포구 동교로 227-1 지하 1층,"[['영업 중', '01:00에 라스트오더', '1시 0분에 라스트오더', '펼쳐보기']]",0507-1420-9015
무채색 숲,요리주점,정보 없음,서울 마포구 동교로32길 10 지하1층 1호,"[['영업 중', '04:00에 라스트오더', '4시 0분에 라스트오더'], ['토', '18:00 - 05:00', '04:00 라스트오더'], ['일', '18:00 - 03:00', '02:00 라스트오더'], ['월', '18:00 - 03:00', '02:00 라스트오더'], ['화', '18:00 - 03:00', '02:00 라스트오더'], ['수', '18:00 - 03:00', '02:00 라스트오더'], ['목', '18:00 - 03:00', '02:00 라스트오더'], ['금', '18:00 - 03:00', '02:00 라스트오더']]",0507-1377-4046
당산곶,요리주점,4.43,서울 영등포구 당산로51길 1 1층,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",02-2677-5110
다이닝 야경,이자카야,4.43,서울 영등포구 당산로51길 1 1층,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작', '펼쳐보기']]",0507-1367-7780
웅장,요리주점,4.58,서울 마포구 성미산로 189-6 101호,"[['오늘 휴무', '매주 일요일 휴무', '매주 일요일 휴무', '펼쳐보기']]",0507-1308-6389
주섬주섬,요리주점,4.74,서울 마포구 와우산로21길 36-12,"[['영업 종료', '16:00에 영업 시작', '16시 0분에 영업 시작'], ['일', '16:00 - 23:00'], ['월', '정기휴무 (매주 월요일)'], ['화', '16:00 - 23:00'], ['수', '16:00 - 23:00'], ['목', '16:00 - 23:00'], ['금', '16:00 - 24:00'], ['토', '16:00 - 24:00'], ['- 월요일 휴무입니다']]",0507-1325-5230
벽돌포차 홍대점,포장마차,4.74,서울 마포구 와우산로21길 36-12,"[['영업 중', '05:00에 라스트오더', '5시 0분에 라스트오더', '펼쳐보기']]",0507-1404-8881
합정유리,요리주점,정보 없음,서울 마포구 양화로6길 99-11 2층,"[['영업 종료', '14:00에 영업 시작', '14시 0분에 영업 시작'], ['일', '14:00 - 01:00', '00:00 라스트오더'], ['월', '17:00 - 01:00', '00:00 라스트오더'], ['화', '정기휴무 (매주 화요일)'], ['수', '17:00 - 01:00', '00:00 라스트오더'], ['목', '17:00 - 01:00', '00:00 라스트오더'], ['금', '17:00 - 01:00', '00:00 라스트오더'], ['토', '14:00 - 01:00', '00:00 라스트오더'], ['- 매주화 / 매월 첫째주 월요일 휴무']]",0507-1352-2195
